canonical_candidate_id,wave_1_candidate_ids,wave_2_candidate_ids,candidate_url,normalized_url,candidate_title,candidate_snippet,candidate_domain,official_source_flag_from_search,municipality,state,period,side_scope,department_scope,linked_root_event_ids,linked_mechanism_exposure_event_ids,linked_claim_ids,expected_claim_upgrades,original_external_data_families,search_priority,source_quality_score,candidate_relevance_score,prior_provisional_bucket,prior_provisional_family,duplicate_linkage_status,search_wave_provenance,search_target_ids,search_call_ids,query_versions,source_candidate_id,discovered_at,likely_source_type_from_search,likely_file_type_from_search,review_id,primary_external_data_family,secondary_external_data_families,direct_staffing_relevance,administrative_source_type,primary_source_quality,claim_upgrade_tags,administrative_directness_score,official_source_score,expected_field_yield_score,event_linkage_score,claim_upgrade_score,verification_priority_score,duplicate_risk_score,navigation_risk_score,review_confidence_score,reason_codes,concise_review_rationale,review_confidence,final_priority_bucket,official_source_flag,review_method,candidate_review_lane_id,reviewed_at
RESCAND-2a3bd0e1d1917da380494d7d,,RESCAND-2a3bd0e1d1917da380494d7d,https://www.linkedin.com/in/stephen-nemeth-83791675,https://www.linkedin.com/in/stephen-nemeth-83791675,,"## Metadata-only candidate discovery (Alburtis, PA | 2026 | municipal HR/payroll/budget) ### Target municipality / period / side / event - **Municipality:** Borough of **Alburtis**, **PA** - **Period:** **2026** - **Side:** **unclear** (not enough metadata in your prompt to infer which payroll side: general fund vs all funds, or “authorized vs filled” split) - **Event:** **unclear** (likely “adopted budget / HR report / administrative record”; not explicitly specified) - **Missing field (per you",www.linkedin.com,unconfirmed,Alburtis,PA,2026,unclear,unclear,ROOTCOMP-76a255ce691307d289f3f592,MECHEXP-0f3909de85ceac9445e5d55b|MECHEXP-160cb6af33ac2fc9f1532101|MECHEXP-37bf27b74f9cb2d578ee2510|MECHEXP-85e3f716a4c8fdc860545de1|MECHEXP-cf99b3e4046a82130dec8610,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests vacancy and staffing-reduction mechanisms with denominators,staffing_and_headcount,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-468e88096ed4ac6417df3d47|EXTTARGET-25b94c12bc6371cb9db88f7c,RESCALL-c78c805dca097358bc858a6f,wave2_event_specific_v1,RESCAND-2a3bd0e1d1917da380494d7d,2026-08-05T02:24:21.179561+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-2d03137e918df21d01f09bbf,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in payroll and earnings. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_002,2026-08-05T14:27:39.364534+00:00
RESCAND-2aaefeff1aa1464f6d9a203f,,RESCAND-2aaefeff1aa1464f6d9a203f,https://www.ziprecruiter.com/Jobs/Firefighter/-in-Bay-City%2CMI,https://www.ziprecruiter.com/Jobs/Firefighter/-in-Bay-City%2CMI,,"I can’t produce “fire applicant counts, turnover, retention, vacancy duration, recruitment and compensation studies retroactivity_implementation” for **“Bay” “MI” (interpreted as Bay City, Michigan) for 2026** from **metadata-only candidate discovery**, because the municipality’s **administrative/open-data sources I found do not provide those required HR/fire-specific fields in a discoverable/structured way** (and at least one critical mismatch appears to exist: search results surface **Bay City",www.ziprecruiter.com,unconfirmed,Bay,MI,2026,fire,fire,ROOTCOMP-41248b9b54edf00765a42d9d|ROOTCOMP-d29d8f074816861301e78f68,MECHEXP-2431f4aa3546da2821795037|MECHEXP-575f0091bd7736e2d1127e4f|MECHEXP-63050b09e2f2a561be312908|MECHEXP-8f6a2ea708c3b87390ab9cc9|MECHEXP-cc3497a498f040f5e86aa4ae|MECHEXP-d1b54b5110e5ace1968c689b|MECHEXP-e38d37cc516ae81c41a858d7,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests recruitment and retention pressure with comparable administrative outcomes,recruitment_and_retention,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-2f5dd58650dffd4cefd7c593|EXTTARGET-46da8cb4d7a2b2e29236035c,RESCALL-1eabe2f28503c1447d845980,wave2_event_specific_v1,RESCAND-2aaefeff1aa1464f6d9a203f,2026-08-05T02:24:37.664506+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-4dbfc63b8745a4d869b6cfa2,staffing_and_headcount,recruitment_and_retention,direct_vacancy_metric,other,weak_secondary_source,upgrades_staffing_hypothesis,0,1,1,4,4,2,0,0,4,direct_staffing_relevance|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates other in staffing and headcount. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_005,2026-08-05T14:39:39.353578+00:00
RESCAND-2c099835864fd9d62131deba,,RESCAND-2c099835864fd9d62131deba,https://www.linkedin.com/jobs/view/police-officer-at-city-of-bay-city-michigan-4403110194,https://www.linkedin.com/jobs/view/police-officer-at-city-of-bay-city-michigan-4403110194,,"## Metadata-only candidate discovery (no URL verification/download) ### Municipality - **Bay City, MI** (target = municipal) ### Period / Side / Event / Missing field - **Period:** 2019 - **Side:** police (Bay City Department of Public Safety / Public Safety Officer) - **Event:** recruitment/hiring + retention/turnover/vacancy-duration + compensation (municipal-administrative artifacts) - **Missing field(s) to obtain from candidates’ metadata:** - police **applicant counts** - **turnover** and/o",www.linkedin.com,unconfirmed,Bay,MI,2019,police,police,ROOTCOMP-7f015875768684e960a2b74f,MECHEXP-04df955cffec8337d5529863|MECHEXP-301fc49526b59b5593454136|MECHEXP-c0fa86f503fbd42e217bf79e|MECHEXP-d253a7164ac9ff540e514f74,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests recruitment and retention pressure with comparable administrative outcomes,recruitment_and_retention,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-55b54a769df2f57713751470|EXTTARGET-f166ddbcec642ba4ebaa6c0d,RESCALL-ce0227d92cd86be5776d6856,wave2_event_specific_v1,RESCAND-2c099835864fd9d62131deba,2026-08-05T02:32:42.573562+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-118a275d02c5eda70db52656,staffing_and_headcount,recruitment_and_retention,direct_recruitment_retention_metric,other,weak_secondary_source,upgrades_staffing_hypothesis,0,1,1,4,4,2,0,0,4,direct_staffing_relevance|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates other in staffing and headcount. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_004,2026-08-05T14:35:39.149678+00:00
RESCAND-2d886e0aaa6a07f8e6735792,,RESCAND-2d886e0aaa6a07f8e6735792,https://www.indeed.com/q-police-dispatch-supervisor-l-uniontown%2C-oh-jobs.html,https://www.indeed.com/q-police-dispatch-supervisor-l-uniontown%2C-oh-jobs.html,,"I did live, metadata-only discovery for **“Brewster, OH” (municipality), period: 2026, side: police (employee tenure / step placement / rank progression / promotion timing / incumbent vs new-hire tier / retroactivity implementation)** using **municipal payroll/open data, adopted budget, HR report, and official municipal administrative records**—and **did not verify or download candidate URLs**. ## Municipality / Target entity candidates found (metadata only) 1) **Village of Brewster, Ohio — Poli",www.indeed.com,unconfirmed,Brewster,OH,2026,police,police,ROOTCOMP-0958449300948a6a0195e4d2|ROOTCOMP-19257741fd93963dcff0bfb8,MECHEXP-18ccf2a57ac329e71dd4b21f|MECHEXP-193881fc5a3002c3f8bfb85e|MECHEXP-4a4f2f9244228151bd374e5c|MECHEXP-5d9eb770e2d7f491283fe9b1|MECHEXP-61d1b55ef49134ee435984b9|MECHEXP-6d9188b6a5aa490289542e00|MECHEXP-7005320e9accbfa8b796143f|MECHEXP-a72e6767e478f2f3c0b50322|MECHEXP-b171de9eb51464024a86ed71|MECHEXP-f1075cc7c1936fd9b1dc5eb7,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-73e9fd4d4cc1861e6e976ce3|EXTTARGET-8d3e19dd2c9ff63df86c1e3a,RESCALL-2e2e7cb45e26f2b46d82829e,wave2_event_specific_v1,RESCAND-2d886e0aaa6a07f8e6735792,2026-08-05T02:44:51.680997+00:00,public_source_candidate_unconfirmed,html,AVAILREVIEW-8fce82a202433279f4b3d54a,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unrelated_to_staffing,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_003,2026-08-05T14:31:39.452638+00:00
RESCAND-2e6646c95fdc4109f337b87c,,RESCAND-2e6646c95fdc4109f337b87c,https://www.indeed.com/cmp/Benson-House-Inc.-1/reviews?fjobtitle=Direct+Support+Professional&ftopic=jobsecadv,https://www.indeed.com/cmp/Benson-House-Inc.-1/reviews?fjobtitle=Direct+Support+Professional&ftopic=jobsecadv,,"I did live, metadata-only candidate discovery for the target: **“Benson” + “MN” + “2024”**, with missing/unclear fields interpreted as: **(a) authorized positions, (b) filled positions, (c) vacancy rate, (d) layoffs/attrition, (e) retroactivity/implementation**, and using your requested **source-family** priorities (municipal payroll/open data, adopted budget, HR report, and Census/USDA official administrative records). ## Candidate sources found (do not verify/download target URLs) ### Municipa",www.indeed.com,unconfirmed,Benson,MN,2024,unclear,unclear,ROOTCOMP-4b0d4cde888bccb30a193906|ROOTCOMP-5a250f6c6086ed0175709efd|ROOTCOMP-834a238660aa7b68240f46e2,MECHEXP-027eab439e704d1ddbb31c1d|MECHEXP-3467b2d9412becfa8bdae043|MECHEXP-4491c7bc31747edb23ee7d63|MECHEXP-5fce9a6aec97f15929688740|MECHEXP-67a22aef1316f1983ad92d53|MECHEXP-8d45fce2657c8cabc8b0d2c7|MECHEXP-914f8622bdd3b8f99dd0ed4a|MECHEXP-bb45c1fbe82f04168c726542|MECHEXP-df8ca8e00a318da0f5dfe910,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests vacancy and staffing-reduction mechanisms with denominators,staffing_and_headcount,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-9ce8f4dd626bd671cdf13d57|EXTTARGET-4e9bcafa8e8eaba0cac31743,RESCALL-c0566cb10b887780aee8cb96,wave2_event_specific_v1,RESCAND-2e6646c95fdc4109f337b87c,2026-08-05T02:59:40.517948+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-7ebc0d3fd5a4ed6da449ecf7,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|direct_staffing_relevance|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_005,2026-08-05T14:39:39.520616+00:00
RESCAND-2eafce5fd07e4da1529bb130,,RESCAND-2eafce5fd07e4da1529bb130,https://www.planning.data.gov.uk/entity/87,https://www.planning.data.gov.uk/entity/87,,"I did live web search for your **metadata-only** candidate discovery target, using your required filters/keywords (“Chester” “NY”, “police payroll”, “payroll-effective date”, “adopted budget”, “ordinance adoption”, “budget appropriation”, “contract ratification”, “payment confirmation”, “retroactivity implementation”) and then collected likely **municipal administrative record / HR / adopted budget / payroll-adjacent** candidates. However, with the information returned by search, I **cannot conf",www.planning.data.gov.uk,true,Chester,NY,undated-source-B4X2500LIVE-20260729-008911,police,police,ROOTCOMP-c90585810dc8d9365edb8ad0|ROOTCOMP-e54e605813b3199e2bdee3ef,MECHEXP-2b3f6da29fe5dfedf45f56fb|MECHEXP-3a199b6e403da7732ecfa1e9|MECHEXP-3a97cc39d2e4ce2e1b5a6097|MECHEXP-518cdd0a7195ac44b6991f04|MECHEXP-ce2c43ded837952726bc32e8|MECHEXP-f8db6b3dfbce80e8dfa78184|MECHEXP-fc771d07d854796b8b53ec94,,confirms whether negotiated or adopted terms became operative and paid|confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome,implementation,,official_domain_metadata,unreviewed,medium_priority_verification_ready,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-f8e74d04568fcabd3da228c5|EXTTARGET-a61ebee55caa949830459af8,RESCALL-ae330e136383160b95b4bf7b,wave2_event_specific_v1,RESCAND-2eafce5fd07e4da1529bb130,2026-08-05T03:15:31.123793+00:00,official_government_search_result,web,AVAILREVIEW-935ddb8558fb934c06ae0f8c,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,4,4,4,4,4,4,0,0,4,administrative_source_type_signal|excluded_domain_or_non_us_source|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates payroll roster in payroll and earnings. Final bucket: excluded out of scope.,high,excluded_out_of_scope,true,deterministic_local_metadata_only,candidate_review_lane_002,2026-08-05T14:27:38.679521+00:00
RESCAND-2ee53fbfc8bd36482a453ccd,,RESCAND-2ee53fbfc8bd36482a453ccd,https://www.linkedin.com/in/rachel-bloomer-58b1252,https://www.linkedin.com/in/rachel-bloomer-58b1252,,"I can’t confidently extract **metadata-only** “candidate discovery” for your specific target fields (authorized positions, filled positions, vacancy rate, layoffs, attrition, budget/pay plan, municipal payroll/open data, adopted budget, HR report, Census/USDA admin records) for **Bloomer, WI** from the sources I found in this run—because the key document types you named (especially **city/municipal HR reports and workforce/position tables**) did not appear in search results in a directly usable ",www.linkedin.com,unconfirmed,Bloomer,WI,undated-source-BRMGRS-20260802-6205b83d86ec617a0b8fd483,unclear,unclear,ROOTCOMP-be3f8bc52d9e95497717b34f,MECHEXP-16d886112c67b46e35a2b8f6|MECHEXP-39a299b353c34394fc566f54|MECHEXP-66824722e9fda28ae66487ac|MECHEXP-954de6ba14bd1f527e2aae42,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests vacancy and staffing-reduction mechanisms with denominators,staffing_and_headcount,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-aee246b5a0dbfe56cc34c941|EXTTARGET-cb00ea1aae6c2ade43796e06,RESCALL-078383f7015da3a93c5aa0e7,wave2_event_specific_v1,RESCAND-2ee53fbfc8bd36482a453ccd,2026-08-05T02:51:39.078155+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-385d5816370de2501c150f50,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|direct_staffing_relevance|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_004,2026-08-05T14:35:39.354989+00:00
RESCAND-2ee60f66b021592a9d531b7b,,RESCAND-2ee60f66b021592a9d531b7b,https://www.salary.com/research/salary/benchmark/police-sergeant-salary/choudrant-la,https://www.salary.com/research/salary/benchmark/police-sergeant-salary/choudrant-la,,"I ran live hosted web search using your target metadata (municipality: **Choudrant, LA**; period: **undated**; side: **police**; missing field: **incumbent/new-hire tier retroactivity implementation**; source-family: **municipal payroll/open data, adopted budget, HR report, Census/USDA official municipal administrative record**). However, the specific candidate-discovery key you provided: - **""LA"" + ""undated-source-B4X2500LIVE-20260729-009421"" + police employee tenure/step placement/rank progres",www.salary.com,unconfirmed,Choudrant,LA,undated-source-B4X2500LIVE-20260729-009421,police,police,ROOTCOMP-f4c642fb71c22f9e261a4888,MECHEXP-115137c3b8cf89b25d49d164|MECHEXP-1b31f9a40617b551b0102d83|MECHEXP-66c352c748de9a6fa62e872d|MECHEXP-95451f364d5eb2bfc92864bf|MECHEXP-983b798ae73c9bef60247615|MECHEXP-dba08f808e3879caa277a722,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-dc40d59817caf6fd18e50d56|EXTTARGET-b8c6915204323553c02c2250,RESCALL-ad7b10d9bb35e12786de2009,wave2_event_specific_v1,RESCAND-2ee60f66b021592a9d531b7b,2026-08-05T03:18:44.712665+00:00,public_source_candidate_unconfirmed,web,AVAILREVIEW-ceb45a52dabb61402b5a9460,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|tenure_and_progression,unrelated_to_staffing,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_004,2026-08-05T14:35:39.576761+00:00
RESCAND-2f694c6bbfdd65910b7bf088,,RESCAND-2f694c6bbfdd65910b7bf088,https://www.glassdoor.com/job-listing/ft-pt-15-hr-starting-cashier-drive-thru-chick-fil-a-restaurants-JV_IC1161722_KO0%2C39_KE40%2C63.htm?jl=1009751643709,https://www.glassdoor.com/job-listing/ft-pt-15-hr-starting-cashier-drive-thru-chick-fil-a-restaurants-JV_IC1161722_KO0%2C39_KE40%2C63.htm?jl=1009751643709,,"{""municipality"":""Balcones Heights, TX"",""period"":2022,""side"":""mixed"",""event"":""authorized positions / filled positions / vacancy rate / layoffs / attrition (candidate discovery; metadata-only)"",""missing_field"":""other_pay_setting_mechanism (explicitly not found in the metadata sources located)"",""source-family"":""municipal payroll/open data / adopted budget / HR report / Census- or USDA-tied official municipal administrative record (as available via hosted pages)"",""targets_found"":[{""source_family"":""a",www.glassdoor.com,unconfirmed,Balcones Heights,TX,2022,mixed,mixed,ROOTCOMP-89422670b68c61033ed50880|ROOTCOMP-9ab6bc79d3d664742172b29b,MECHEXP-0b1c42628eeb866fdda8776b|MECHEXP-426c018eb79d0cc8ba17e0bc|MECHEXP-5064f9ca39fc5b99017ea85e|MECHEXP-5bb4c1cc0797b658777c4d4f|MECHEXP-6c3ac019dc0e12c486308fd2|MECHEXP-7836f128371429fcdea7b871|MECHEXP-8477bc03f42927975e303631|MECHEXP-890f995ed15825dd0aea1799|MECHEXP-a0d081fadfd17d14aebd68b1|MECHEXP-c4b7fc1fe4cbfb2943950d80|MECHEXP-d13cad4a0fe6c284fc564328,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|tests vacancy and staffing-reduction mechanisms with denominators,staffing_and_headcount,,unreviewed,unreviewed,excluded_out_of_scope,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-985f846f9deceb1a9ac6715f|EXTTARGET-5510da4fa001846a894a0871,RESCALL-129359a9db041797dd91d8f3,wave2_event_specific_v1,RESCAND-2f694c6bbfdd65910b7bf088,2026-08-05T02:34:48.488106+00:00,public_source_candidate_unconfirmed,htm,AVAILREVIEW-3a8434fcb43cfd23bc2df0f8,multi_family_administrative_source,implementation_confirmation|payroll_and_earnings|staffing_and_headcount,direct_position_reduction_metric,payroll_roster,weak_secondary_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim|upgrades_staffing_hypothesis,4,1,4,4,4,3,0,0,4,administrative_source_type_signal|direct_staffing_relevance|excluded_domain_or_non_us_source|mechanism_event_linked|root_event_linked,weak secondary source; metadata indicates payroll roster in multi family administrative source. Final bucket: excluded out of scope.,high,excluded_out_of_scope,false,deterministic_local_metadata_only,candidate_review_lane_001,2026-08-05T14:23:39.269867+00:00
RESCAND-305d6095b3611efeca202ffe,,RESCAND-305d6095b3611efeca202ffe,https://www.farnham.gov.uk/council-meetings-archive/,https://www.farnham.gov.uk/council-meetings-archive,,"I ran live web search for **metadata-only candidate discovery** targeting your specified fields for **“Covert” + MI + 2026** across **municipal administrative records** (municipal payroll/open data, adopted budget, HR report, and related official records). ### Result: insufficient candidate signal for your required metadata fields From the live results I found, the **only clearly “Covert + MI” municipal/official artifacts surfaced** were things like: - **Covert Township** *meeting notices / publ",www.farnham.gov.uk,true,Covert,MI,2026,non_safety,non_safety,ROOTCOMP-a4b2a5a79cc116d3d8ec3d23,MECHEXP-04e8581bea38eb6f3779b165|MECHEXP-25d8591bf6971923375d6319|MECHEXP-4e478258cd41faf171bbb5e5|MECHEXP-61fe228173cf9e3bf4aee3b8|MECHEXP-822d9a2a62c7569633a8335a|MECHEXP-a4330ff86c944bf077bbf632,,confirms whether negotiated or adopted terms became operative and paid | distinguishes contractual progression from compositional or tenure differences | separates wages from benefits and measures recurring total-compensation effects | tests recruitment and retention pressure with comparable administrative outcomes | tests vacancy and staffing-reduction mechanisms with denominators | upgrades implementation from documented term to paid outcome|distinguishes contractual progression from compositional or tenure differences,tenure_and_progression,,official_domain_metadata,unreviewed,medium_priority_verification_ready,multi_family_administrative_source,none_at_final_canonical_input,external_search_wave_002_exhaustive_residual,EXTSEARCH-219fb767aa37e88c56304a1a|EXTTARGET-73acfb4f583f7f9a03fc34b7,RESCALL-eb5d5397ba66563a81e8e869,wave2_event_specific_v1,RESCAND-305d6095b3611efeca202ffe,2026-08-05T03:39:48.650343+00:00,official_government_search_result,web,AVAILREVIEW-21d370c29df6f7ad2819a7b9,payroll_and_earnings,implementation_confirmation,unrelated_to_staffing,payroll_roster,direct_official_administrative_source,upgrades_growth_analysis|upgrades_implementation_confirmation|upgrades_local_wage_comparison|upgrades_mechanism_claim,4,4,4,4,4,4,0,0,4,administrative_source_type_signal|excluded_domain_or_non_us_source|mechanism_event_linked|official_domain|official_source_search_hint|root_event_linked,direct official administrative source; metadata indicates payroll roster in payroll and earnings. Final bucket: excluded out of scope.,high,excluded_out_of_scope,true,deterministic_local_metadata_only,candidate_review_lane_005,2026-08-05T14:39:39.625542+00:00
