auto_adjudication_id,calibration_id,gabriel_request_id,gabriel_backend,gabriel_model,request_status,prompt_sha256,prompt_chars,input_page_count,input_text_chars,prior_labels_in_prompt,raw_prompt_saved,raw_response_saved,response_chars,response_sha256,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_message,credential_value_saved,authorization_header_saved
auto_adj_d11d861bb6d6f7edba4d,cal_c77ec0d95351aaf6fe61ae09,resp_06d2cd9b82e779c1006a650b860c1c81979d6f4dc6003d6870,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,94cdc3fe764cf42a24e848adff35bb7e957f039b8120e76bf864f9e9dfb72865,12333,6,5830,False,False,False,633,cefdc4786f499f54a0044a67b797eea11827529d2ad69d5c46e04033b82a17d5,3056,299,3355,176.677042,,,False,False
auto_adj_85794e5ab259198f6dd0,cal_c98ac0fc2f52f605f7e9e0e9,resp_073dd054e359abf1006a650b88dd0881979b200d99fc065945,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,6b97976567b6a3e67bb15811853f75024cf0e6ac2808f7c8eedf9ff7508b1ead,11961,6,5447,False,False,False,649,2b3944dad0c9a5dc7e876495dddc786acd9e24abffaea9f4e2d73a1763a45851,3061,196,3257,178.955127,,,False,False
auto_adj_9506ab7d47862a294115,cal_cbdc133f08acec0540dcad2f,resp_09382c3e5e4d6c98006a650b8b1ffc8194a18a9a3fa49b69fe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,3ff41c49dd2976a067f4b3920a6ac3a48f74c2227b804dfa299308c8ad0fcc00,11871,5,6000,False,False,False,659,5e0611c3a7ce3f621797a9bf4a749be0c2d84309c00640020e447444ea8b0c60,3238,342,3580,182.06709,,,False,False
auto_adj_66e438b3d440a9953da8,cal_cd4367db6772f9c1dd2bd32a,resp_0a871058862ad0d0006a650b8e3e8c819396158d18b6953fa3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,81a5512cd20eea3c4aec1ebee3888e27987cd0e6c50aed979f5ce773e63843be,12584,6,6000,False,False,False,598,abfd57e9206b248fcf34a849328c02f7bab32cfc0f6cea616100204b079da6c9,3390,194,3584,184.58087,,,False,False
auto_adj_1b82feceeff3328a4761,cal_d078bf86970597e540f4dfdc,resp_0bcb8559936aff21006a650b90c5a88193ab4d24b69e36f317,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,18977400e922be5b9079f78cdeea9629ed94a1b7967f6230d66829312534a6a3,4947,1,1500,False,False,False,654,1498f552162573e7c19180ba8bce63f6de53af6c8b84d2958bb4d27bfc2afc13,1729,152,1881,186.420693,,,False,False
auto_adj_b70b56607c705f697eb8,cal_d0c3b331783b52ed94754dfe,resp_0d399e5df49398a1006a650b929de08193bd12de558c0c7faa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,371e96ddcdc748bdd316f154b8697f600936b44cc557315c649a5a6f33366557,4234,1,839,False,False,False,607,ffd99597c9a4b8c4c80698dbb88a4661ddafbbcee994d31e4dbeaa158bc2d3b0,1467,226,1693,188.786141,,,False,False
auto_adj_47a8840ed2a63f0f4871,cal_d38f015ffc6f5b5236e57b61,resp_0b776fb57c40c12f006a650b9501988190bb4896d63c55154b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,b7841e65936b63c06fd68f2fe512910f2c28a74d0fce2eb5b6233c2a2c9f6b05,11936,5,6000,False,False,False,659,cc61c4a639d692c5abee7485eb47ea70cec7fe56d7e76eea25ab8c3873b163f9,2956,274,3230,191.409032,,,False,False
auto_adj_eb9ae65d270211073e48,cal_d6b35018b5dcb621e633139c,resp_041d0fa638f22991006a650b9798088194a537e9f72974c051,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,26d8cf593bd127831230a7f1155edcc8dbf0ad8a0dfdcfb9c9b306ea138b8134,12407,6,6000,False,False,False,655,4d126bfc179e8cb05de6543ac448bbf2fc6153dc9ad727419dfb0bb89558c2b4,3564,336,3900,194.907624,,,False,False
auto_adj_15952601c88723b8fccf,cal_d81135f3df730a4834871a3e,resp_072042259ec5a9fc006a650b9b1ce481939c1e6a844187f48e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,61c534c40b83d67782652391442fd291612eb22d0420a698387cab43fb56a160,12542,6,6000,False,False,False,687,08c82b39bd2b21d5a1dc487b6315efc67fa6b4c17770987dcb72cfaa506837dc,3392,364,3756,198.301713,,,False,False
auto_adj_6641a3af680be3a20c04,cal_dc61684d5412598780b1dad5,resp_05a7c7c31334adbf006a650b9e79c0819798e2aaa4f4a2af42,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,3dae6362d9ec9c038023c2327d8ee7e95c7fbac0e594acd84bf1f07a631f6fd2,12469,6,6000,False,False,False,651,fc81ea2cc599b4e489eb0094a5958deaf8b8c2cd5c60c2717de06cf1718d1e44,3386,336,3722,201.329668,,,False,False
auto_adj_9d17136b2c0f47e1bc50,cal_e449adc4af54e68faf6df833,resp_0e99ad4628a53a84006a650ba17cf08194a629451182fc62d3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,e8d156e1a1ccab14ab365c8971eaeb3e6bc506bbd05b3beeb4252dcb35f8555c,12409,6,5923,False,False,False,593,62ee0d07413826bb1d548027c8886c76e2a63e6e42aab8061dcf661f6dac418c,3352,212,3564,203.475192,,,False,False
auto_adj_540881a587a9c60fb591,cal_e4fb9064d2d7a5f83c99fa0e,resp_02cf40f696b3c2ee006a650ba3a53881909863e78fb98c62c2,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,4e9dd8266a8199161e8c06bd2f594d8043501b104736b700952c56083f8f35bc,12651,6,6000,False,False,False,636,7ec96a3ecfeac6399020f5733fc37f23b34a4b4a325b0bc1cb9f6a98729f4c09,3791,476,4267,207.773096,,,False,False
auto_adj_78f084a0d8920a952483,cal_e91b753a6b866536c04cc683,resp_0f4e2d9a01058acd006a650ba800d0819487ae0b199658a649,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,80745a634c7ed0300f221e7cf0fadf2923c59a77eca9f5d9ce9a76c7a42eadc5,12489,6,6000,False,False,False,655,c0468310491b79abc2ca56d263ca81aae6fe16a1eb9318cf181bfad02dc6fcd7,3760,296,4056,210.591941,,,False,False
auto_adj_24d6ffd710ff761340fd,cal_e9ae50613e39147b2a14096b,resp_00e7b3b87e2f3968006a650baac3ac81959ac089752118d03f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,f797808d562864ee2ef9272d18068706e2c18552f46b0ada7aa3480521169062,12465,6,5989,False,False,False,636,47bad84440990e776ca093ef5b3392bf37d958149e9ca151418295fc42961c55,3170,471,3641,214.375909,,,False,False
auto_adj_faeefaf98d4c8c42a27d,cal_eb354ab8c721227b54d0a28f,resp_0b3fe8d83b2ef44f006a650bae8efc8194be59f7719cc1bd5c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,8bb49e117767264ca20b23002524cb5aebe8fb8d328da5565aaeb529eed06ecd,11951,5,6000,False,False,False,655,91b492e7eff13f1de79457aec6c4f280cc4e2a49b3d724a2a835a2358474a33a,3389,223,3612,217.041133,,,False,False
auto_adj_dd59ef2a86a24f376969,cal_edf9016b25b0df9f5b462d13,resp_055546f55a04c76b006a650bb13998819689eac38670c11d9f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,95d6712c185b7cdf0f2ea382a8f986763ebc33ac84fc7c21e0442e9be249e55c,10767,6,4197,False,False,False,666,61897f065d766dd300a4e61784af8c38965f31128e2c536d4bea57e71363d853,3112,203,3315,219.396929,,,False,False
auto_adj_cf4206a39d1f0f33d0ab,cal_f71f1c34d4baf51bd51872b3,resp_06b959e7656ee862006a650bb3938c81959d6a05dfe19d6fa6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,f6023ea0d18193f8346afaa7fb412c123df76844e3bed326792faf234d849e7f,12647,6,6000,False,False,False,663,002cfe489ef624cdcde85ecdb7dd75f9f095dc775dd0f773070c7f481c6fbfb9,3631,247,3878,222.107174,,,False,False
auto_adj_daa3ef01223c12ee92ec,cal_f9b59d9031b046874a02e461,resp_0f4bd4994a058c63006a650bb64d8481909c28680234b2f3f8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,510d67c3ceaeb0e0e3c7421deaa9941702172a25b366c2b5d954295ab2bf6092,10168,6,3653,False,False,False,658,751fefcabe9f6b128b8c51e3eec57f5c9b085ba33e0185ae18a2e6b6a97b7657,3027,441,3468,226.030487,,,False,False
auto_adj_545f8d0eb076a7256743,cal_f9dd92181970ff43c93bf3fb,resp_06ffa62132389c44006a650bba3d788193b85c7ef7a781277e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,ca2559b55a0ec287d67344d1c2f6fe54d7a2d74a395b03933655a946f29c1cbd,12607,6,6000,False,False,False,718,c26e835295b2602a78552fd67d74dc71e36aab1b98f90cee09086292d054cf97,3805,334,4139,229.355923,,,False,False
auto_adj_a0b166e3798d391abc14,cal_ffe9a37048bdd1c20e3c8ca9,resp_05d3e84e9140b254006a650bbd90dc8193a596fdb71fbd2f1c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,6062ab11ab78c3d90e2007810c4c06bd5415e52379420f99b3ccee76e5feebbd,11960,5,6000,False,False,False,650,83cd9919d8a33631cfcf68a4ca38bfd5e26fee56c3ad91ca27f85abb8731b5d0,3334,280,3614,233.604765,,,False,False
auto_adj_d7d1a904c90b0c57c125,cal_0040c3a549555da713b42502,resp_0ee6f059bebed05e006a650bc1c79481938e86e6a08695199c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,e1ebadaed1bbdfbb023349fbf23dbeb407ff3729a15b7a3f14d6d4ffc1a75f5e,16065,4,2241,False,False,False,679,0e1fcd1f939036f1aec7f0bb51219f9942891ff3b3b6c5152d8da1bd6c250b7c,7246,179,7425,235.766023,,,False,False
auto_adj_7e82802f73c0b7eecd46,cal_008080f3b7ff1303edafede6,resp_0aafccd2fc08c6b6006a650bc3f360819391bf3f02421848af,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,106e6a7a72498926f8995a5c1bd603b7a97b35a279fd78aafdef8fe7f3be3996,6360,6,0,False,False,False,559,67c0656127ce1d34e256a519c38ce1dded908ed9ec4bb8deda3c2f9541cdb351,1892,131,2023,237.609369,,,False,False
auto_adj_0e502927762640410aa5,cal_00fa74a685b40b8d5aa3ba95,resp_08bb291b59227e54006a650bc5cca081938b39753ce12fda44,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,438103c02baa31b21f9cc4f04268baeddb3f464021991ebce9115ed65bd83a0a,12522,6,6000,False,False,False,640,9fe72d565c40e90af70956eb1b1c0887e7c79a0c649e937a9971168d8cdfc3f3,3712,213,3925,239.944885,,,False,False
auto_adj_12138794afd97d6762b7,cal_01b501e66b32cf45fd24174e,resp_00b871cdea135d12006a650bc81c008196b01ce586dabe3705,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,e0f055a3940d17f5be0c1647a4b286c1aecc704664c1d6f8d3e3b10b892ca0a3,11944,5,6000,False,False,False,632,c1296b5b7bb22e3074db87fc0a91bb297b58d3ea748f20ba794209fffd8a1714,3413,460,3873,244.134162,,,False,False
auto_adj_5ab716615bd3100e877e,cal_06c1c72323f9983456949e2d,resp_01a3d68bc49c078a006a650bcc4da881978905118c676470fb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,3993b4536bf89a0bcc3070ba7e45ac74de758504012fcb366c713aa06910abe1,9180,6,2744,False,False,False,601,6c25d119af2f83ae55688c7b549fd3e95730de69fbb8e329fbd51a6f77812242,2687,221,2908,246.615741,,,False,False
auto_adj_fe9a52b23c062182bd33,cal_1c65b87742c2909d651c0dd4,resp_0eb320eed2a6fef1006a650bceda9c8196985bd3cc792bb58f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,76b4199ea4e21bb25621a2a204d68ffd2f5f5ed92258cfa39010195df643a896,11934,5,6000,False,False,False,617,484e6e01b14b6dab276a009e36356a2abb131c6b2a0af3534be40f511da11a7a,3336,230,3566,250.370172,,,False,False
auto_adj_a05e44abd67779e70748,cal_1ef8e0d5da94ae36c8e09fd6,resp_0da9ec2032c46df7006a650bd295648193af8497902776eafb,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,24678dcf611681557f5985c2ecf602e4b2497ba5e428108ba421fce199797b72,5129,2,1089,False,False,False,633,557236a71e574ba7cf9867edd38beceeeb8f2284eafb0005d2a1fed0009f146c,1606,312,1918,253.256184,,,False,False
auto_adj_ca27ae6e3c73f69be4cc,cal_27f7aa01a1896ab84af3af3e,resp_076f919fc11d831d006a650bd57210819095fc847dce9cf780,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,6aa142be5c5c3ca74cb4315ce526503f273c30cb6d33eea9865e90b0adbbf74e,4946,1,1500,False,False,False,576,0cb998ed25d36c97faf17e45d1dae4744320fc7fbd9aa1b729acd3c5d44c2754,1469,185,1654,255.44087,,,False,False
auto_adj_7a1d198e00c2f57c3258,cal_2d3dc84a859cfc2741388967,resp_08cc2af74d2f5a0c006a650bd79b6c8195a8c9b9013b54a417,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,c4375cb5626317f23c8112dcf790158ea79a3284775bb13f5c60e3aaaa8006ea,11554,6,3596,False,False,False,600,30f0e8a87fadc78dcdf768d8cde60f980623c0b883f355ae415e18f3a3a4c508,3543,176,3719,257.566101,,,False,False
auto_adj_f254fd027944b58feb44,cal_2ea02abee856ba348e248a5e,resp_0df0d5ec6ed6d856006a650bd9c10c819485d43604875de044,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,d5a4817ad849acfd13461db2451b464a30c101a132e6b3723e5417bb42b0ee7c,12175,6,5702,False,False,False,627,0c00e917b9a7e71d655e6123d8fc6f3f8f589d7c8251aa1254db815081e590e7,2959,216,3175,259.98084,,,False,False
auto_adj_287921f0b36c1f247ac3,cal_30283fc6e2d14875aa45d22a,resp_047c8062f174b0c3006a650bdc280c8197bf82923141538830,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,a64122b0bee568ab4442f0c57f5a3a2b9161c1cea31fb9b1efe9c8a48c5e3e08,11839,6,5349,False,False,False,627,28eda2ee6ef83a19c2aa3e644d836a080bdfb1267abd1050db8defbb36381cf5,3183,196,3379,262.200082,,,False,False
auto_adj_71e08595cbc4fa8a6415,cal_328a06695d4802a821952280,resp_031ae42dddc8a14e006a650bde602c8195b86827aa2dd33054,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,803e4d6ca74371f01a40e1ce8503e523d2e4414e97c9e3db9ae73e70e4a07866,11910,6,5404,False,False,False,627,953b78f0810a5cb41186b3a4f217ade8977ab4b830d5e3919c64077830024514,3023,252,3275,264.838334,,,False,False
auto_adj_47cecbe5a6cf858ee30b,cal_400c52f8b0cd3b590bd71b01,resp_0ba95ddce2a9a7f2006a650be10fac81978798b3460684658b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,7f8222b5b9d0bb5c1eddd3c1c97f4e40aa0d77581dc43fb8e8f06111e78ab9cc,11476,6,4952,False,False,False,552,177f09aed40e224c757beb16b572f1638dae83074c4a2c0230680f5f67f8cb7d,2817,207,3024,267.130139,,,False,False
auto_adj_5581062b39e9a105a3e5,cal_460035e3d14dd100535ec9af,resp_0bd9c8404df37276006a650be3571081939731e7099aa2723e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,d63ad3ad383302d4f90a02461aa63a029e2452a6625985bcc499d99691358c84,12425,6,5950,False,False,False,638,e2a262210b42a5974df83ddbc867a6b2fa54550fd5c4ed4c4562b45fbdbdd13e,3141,190,3331,269.403855,,,False,False
auto_adj_34cba11a678f14e54d94,cal_4693f3c71a20f4eb25208da8,resp_0c6ee56227b741a9006a650be59dfc8190a0b9971fec2d5f16,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,454c7e905f90081454e45e1b2e208cc5d83d6adc8a74d5f6ed3140aada9846be,12588,6,6000,False,False,False,615,7232b7f94d5b8c8882a18920be33eadd2a2596d0ed5fc7f5c9fca8f268c3067c,3201,221,3422,271.708218,,,False,False
auto_adj_927992935ceabbd2976d,cal_4aefeb6cfe71c227f04b40ce,resp_084002eb8d071934006a650be7e310819497341b64b591d3db,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,dd672599f8f8126fde6ef9dae1e861c3934e77d86a864cbcaa28db006933c04c,12521,6,6000,False,False,False,639,4dfe2c33af503cf68346f10ffc93717e784af3948551385f49bedde9b705b685,3159,367,3526,274.981362,,,False,False
auto_adj_91dc9c9b5bc3f41f8b8b,cal_4b8c0f2fbec01fc31c4d1bdf,resp_03426ea194f5e8c0006a650beb28b08193a4259aec9710788e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,5b78e1e33eddbc09a1777c7b0f24593542c8ece4ca988fa03200216a60bdc6a3,7733,6,1302,False,False,False,635,a981865a22d2b7329b0c946fc97f97f954211ffcbe2271869c93d19d17cb85b7,2191,284,2475,277.839984,,,False,False
auto_adj_17cca2a1189204bf12cc,cal_4fe76654ac85757e54ce375c,resp_0cfbf3b6d4ce5768006a650bee080081969c4598ba8a0417f8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,87b40989b60e27ba3fdf8d1f0e635ada97be5dbcf3a68c3ff6506db2c26e8a94,14107,6,6000,False,False,False,655,27a25c2d0f4e5b87386caba38c07a9c094d2a64567efb107d9a0bbbf16a1442d,4176,260,4436,280.633077,,,False,False
auto_adj_dfd63373d160699de5ca,cal_4fefc95c2dd184081e2c4bcb,resp_02c1879f2f0affc7006a650bf0cfb481908c2083dbad33e1a6,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,cefb5f64f1766bb638c8a80eba37061d8448fe1528841c9fe1f2631671fb1755,12716,6,6000,False,False,False,638,ed64dd66c18b0714b6808b0d518af7c6c92c424086d7df190eb2c5ff7987d688,3699,284,3983,283.723378,,,False,False
auto_adj_5b3811621377b3e0b37d,cal_5808929cad746350208e11ea,resp_0d1a016a086eba61006a650bf3e3d88197a1f52db8f6c9f4f9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,1b45aa1f2e54f98012ec10637c339afa176d6df9540e06454a14d0f792635e1d,4407,1,650,False,False,False,574,1637e7e707d45a45974433d6f1e814924bae82e0ea36c1e37342bb10cd6e26f2,1706,198,1904,285.861916,,,False,False
auto_adj_531504d505f115a18d9c,cal_588f2668993e30ba509fcc32,resp_00b12829375ff2ec006a650bf60ecc81959ac4bd51933e5f76,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,04cae8097ef1f9dd9a53a74b0c6d3c08fcd3e6212d420f2612e3fda102fad958,12540,6,6000,False,False,False,631,d0242cc7d25334359a88c400757d5e4dc4cecb476326e9b2cb2061214fc43946,3076,232,3308,288.268225,,,False,False
auto_adj_e0d28fdaf10e58f5a13b,cal_59abb44c0f0cef9b0ee90ce0,resp_0b26d81d7bda96c2006a650bf870e4819597ea6d43de24e082,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,5f5525cc2d940a803547169ecffead38e476d6d53a45dd2b2deff8f8a324357c,5196,4,0,False,False,False,566,4b02a0d755f466697d5b8c70a7313c9d16ccf04661fe88de375bcaaee01a7a31,1594,133,1727,289.947261,,,False,False
auto_adj_73e50666bb8f429c22b3,cal_59e0c9975d42c0201649f54f,resp_0325a77bdf06b0fc006a650bfa1e08819695dc4ad539a74943,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,ca4b912b1c6ea8eda0c7427dabac0d594cbecf8845ecfa78a4faa42a12b00af3,9065,6,2641,False,False,False,565,aaacf6a51638b511d11baf4a8e9590663717f7cf2217095e15ef147ab9ed7503,2347,186,2533,291.918688,,,False,False
auto_adj_1fec49b05f3c61ed36ac,cal_5b7934f9ba9519a8ed1dcd1e,resp_0ccb059bd1c6c300006a650bfc1948819680e836563a1e4af3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,632a588c64e1935fddbb57a1a53616b491bba071fee42cc93bd412980788e2e0,10258,4,4747,False,False,False,582,9286575b139ad2788838b4837efeb1af6dd4cafafc507bec516d9ee4951a30dc,2799,150,2949,294.322673,,,False,False
auto_adj_28283ce7ecd7417070c7,cal_60128043e36b6c0d8555f5c7,resp_0a8689d7cc9e2d2a006a650bfe7d9c8195950106f258aca90e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,a7fa57b7ff5e9a96311d1b178c6a7254973200e9b711fa563a852077b02595ab,10753,6,4250,False,False,False,641,ab671f8b3e6d92280d8045a829421c687ef8a9f8a8816a263b9bd3fdf134ed8e,2973,276,3249,297.101718,,,False,False
auto_adj_c7eb96171c3dfd0eb12e,cal_60525fc350946d96a8f68394,resp_00cb41108c4407fb006a650c0144048193be81e2ae17dba89a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,87ad9251ff82a798129eb1cb08d9eff433088b06bce23a0ca1abdd0426b4681e,4609,3,0,False,False,False,562,e5f3dfc74706e80d004e38f6fa47d7452b8a0fab685961ee067a8e1fce88e98c,1443,143,1586,299.030913,,,False,False
auto_adj_93e31a2c6dfb4ecc7596,cal_645e00c35add9fb70dd99056,resp_04c6223e4069c8d8006a650c03333881979d069ec283b8e430,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,af56fdaad9800f4474e040d85b99c30402bc3a0c4cddb9f84ae13c92199bfd5e,11960,6,5429,False,False,False,644,f41c77eb10fa4e326c9367f3a073efc10de8e35adc11c78617b6fb1b9d2fc784,3261,238,3499,301.767657,,,False,False
auto_adj_c3ec01ca75bf1848826a,cal_65b89fbb6772702300db7e2e,resp_00097c1c3452b39f006a650c05f3308197b7a9b05fcb28f1be,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,dc9b3900aecf8e3d5c047e5c14691eae0ecbc6ca9c381d171aff656d1048f26a,8892,6,2463,False,False,False,647,fb89cda49cf6727671e9f512f21660d5b786a292603995e8c96e6ae7bcab4cbc,2451,206,2657,304.040266,,,False,False
auto_adj_dd8e0b02513d7d1de343,cal_65f2bfd170dacbedf457f638,resp_05923d1f071f5ffd006a650c0844508196ac80f7534cf4db82,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,8099bf59ab902844bec43aa006b95eaa44460991f30c01feb6464cd7012863db,12062,6,5526,False,False,False,618,61d548a88d9c14aa193f6fffbb7501084148199838d33d3c0c6c054c7f053940,3033,265,3298,306.847075,,,False,False
auto_adj_65ad89282fad4b5d4851,cal_69524b5a47867071e2806e3e,resp_0bcf24dbecfd4e17006a650c0b054481958ce7a2c13a8fd0f4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,b11c793fb0a953814dead555c9cfadfba0728dd171c0c83f7f273e95bfeca7e2,12513,6,6000,False,False,False,667,cbd74462966557180fa3b1fe42bd52e1c1102458c957cc98506333310a990ed9,3234,233,3467,309.613255,,,False,False
auto_adj_10d9e086c083bbbac725,cal_6a208150a8de8c2d69e12d5e,resp_0dbc44a720a0a52d006a650c0dce0c81939030816b16c5cb41,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,f5666a2d81bd966d96edb68c9f3f006b3a314a80c3556b2e1308a684557eadb1,12481,6,6000,False,False,False,659,56230530e26e3f8bbf47c2453eb6f6a1fb1828661795fc3cc35177b92e36e380,3376,234,3610,312.070237,,,False,False
auto_adj_4a45352a7a529db4e49c,cal_6bf56516ac212c2ee18e2f10,resp_08e7eccea786e47b006a650c1047188196bd504a8e36bae111,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,4b9102b67559acfd1e2dde899a7a2d8880488f518917db9838a9f09e2013fec0,12424,6,5926,False,False,False,650,9871f83a428b0ee17ea5f52e051c14cd61253696826af3a9a951e3b65ae0617c,3081,270,3351,314.74054,,,False,False
auto_adj_d79e10d5f462dd2d0d02,cal_6d24935c413ad0bdc8607dbb,resp_0281fb99636cbdf5006a650c12f8688193a9a76aa9eee09313,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,d2b0e9a703ee04ddb324e7405883b100e66c9a82a09ce2cd25ed96e84ea054d2,7159,6,760,False,False,False,610,2e5d2287f8bf5799030ee6928613edf043f3b9fbec0b554bc5191264ffb697a0,2106,193,2299,316.92716,,,False,False
auto_adj_6635f404ecdce5929085,cal_6fbc497a9759a10134a19419,resp_0634856d9f68648b006a650c153ab481938d5b3179acd5e90a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,fe2b72cc06cd270517d9245ad08a328601d41f75a5fb8fbfcdd59035e8770ec7,10406,6,3957,False,False,False,615,91dca7becb288290f9525bc87ebb765dba8167664da2938689ecbaaa88e50370,2749,210,2959,320.508463,,,False,False
auto_adj_f21ced23a52c7c9b1b69,cal_6fe7c10c932ed1b1f4bcfb97,resp_0f4d1c2d48679784006a650c18ba7c819380305daaa8e3ae5a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,54169b038edb8609a92c56525ad1dbdbc20a3dbc134a8814a7e044f2d0d77d28,12542,6,6000,False,False,False,634,5874af4489d9057acc604fcf0e7a28367521e1e489198ac163b6d2ac02b53dfd,3153,197,3350,323.974521,,,False,False
auto_adj_9f75b7a8e1811a2f8ff3,cal_721ee1673b96b88435bc23bb,resp_07cae497bf373c07006a650c1c24c4819098048daae20fdaa0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,f53cd8c8f6c3ffa34f01caeed92402cae7721731a2b5b76fb538f0a4a67b34ee,4939,1,1500,False,False,False,687,b2203b882fbb96df94091b4e9950550f7cdbc310a1fede43132d1f8bbfc39140,1597,341,1938,328.966364,,,False,False
auto_adj_22961ea81c2e81973d7a,cal_72371735c99169c73d808454,resp_0cb6f4560e11581f006a650c2127288190a0dd0c958427922b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,cc3a265e3a92ff67cc80a4853413936700a7099e9deb32a951934566209a474e,12281,6,5654,False,False,False,660,9ce67994e24f1c8804f5387f0c904a6625133b0c53899114d053b830e685d317,3258,240,3498,331.4737,,,False,False
auto_adj_7e26b28f531a5a08cb44,cal_756e7caed96960ff002c0ed8,resp_0240d0c2b1a546c2006a650c23a53c819599f76e0d576cb518,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,9bfac61e6d53bca1beb70a645d3b688c1f7f1cb2a1b46ca2fd1bc908d5144787,6081,2,2046,False,False,False,634,fdf17e9c3618bef2174e0db602e683eb5e9f3f41232c2e74cd72ad76835fc439,1874,297,2171,334.377756,,,False,False
auto_adj_29cbd7c3690aec7eb5ab,cal_7849c4c177ef5602a1f03e63,resp_029d4f2625c13be3006a650c268c50819583df1250df59d585,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,94d0ddd941bc5f0a9fd14b5d6c2d1bd8a5cf41496df505e6379d9160650c660f,10238,6,3763,False,False,False,657,7e17619f6d145e04f89caec1a67677c85366d9a137061b6231efb7be9c9a58cf,2629,184,2813,336.564759,,,False,False
auto_adj_397cc5378975b1e45f42,cal_8329a0a9084d026768f49536,resp_0a1133d06c1a6945006a650c28c20481939d6e639c3b9ce41a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,00687d8e2c8a3e050d1046c91d73fd2e59e29e7e90d627184579581b251c1e66,11866,5,6000,False,False,False,623,d6f115fc68ec833383867d7cf6bdcdeaedb1c522f7493290628d4c0aa1b464bc,3122,201,3323,339.314288,,,False,False
auto_adj_4bc9b5da4414d8b91c3f,cal_85631411808b69e6dcd54348,resp_05143d6d62f9c621006a650c2b8edc8190a1ac23557e94fb50,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,106425904cc317d6ae641fa7c84b15d048b9dd11353c08b3937ff79f8ecc4816,6571,6,160,False,False,False,650,f9a3c802ecb43a755f1fb093fc5651273a1df0c5102ee7dcdbd694cd3125cb5c,1950,226,2176,341.698981,,,False,False
