auto_adjudication_id,calibration_id,gabriel_request_id,gabriel_backend,gabriel_model,request_status,prompt_sha256,prompt_chars,input_page_count,input_text_chars,prior_labels_in_prompt,raw_prompt_saved,raw_response_saved,response_chars,response_sha256,input_tokens,output_tokens,total_tokens,elapsed_seconds,error_type,error_message,credential_value_saved,authorization_header_saved
auto_adj_705c329cd94dfb43667b,cal_c98ac0fc2f52f605f7e9e0e9,resp_0bdef02d34842113006a6503413f788196957eaa48decb3569,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,75b08b33694bdcb4d2020da5f09b297efb9ab5c12d163076da5939cb1c313f9d,10121,6,4873,False,False,False,669,936a13f9eaaaa20292a544c2f007d5d7f54911c3def862e2726f50e431e12b58,2801,195,2996,212.767386,,,False,False
auto_adj_3468271c36f9989eacfe,cal_cbdc133f08acec0540dcad2f,resp_039c3b27310ff5ab006a650343c3048194bf059b34b7db3800,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,f27d1cc0938459e412c1dd8821ebec66e66271b6839a256f8db6dceb0ffcf66c,10772,5,6000,False,False,False,599,d78eea691d25a2c0b63ae461f870beb8e21543028c3ca2a5518c945b1c0583a4,2974,401,3375,216.710556,,,False,False
auto_adj_586178f67cce44d07ef4,cal_cd4367db6772f9c1dd2bd32a,resp_0a57e9d0826a94ac006a650347b9688193bbf1412c8652e9cd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,09db91caa462d2ba170551269ce0fa4416567299ede03fbd279b2bae0bdb08b4,11281,6,6000,False,False,False,599,17cd3cf95ec109e266d108b37517654b4c40cdbb0437696c2b171186dde52b0c,3227,286,3513,219.6088,,,False,False
auto_adj_38189d1c75968258626d,cal_d078bf86970597e540f4dfdc,resp_08fbc1afe344b948006a65034a9c74819699c18455aa1d195c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,6c3ee5679567d8dc5e1e7cebbaf17f9019335e4c6c800d1596171a0327e79dd6,4326,1,1500,False,False,False,643,ec7370b170e37b6acd52f42ba32dded35256bb69c9f13513e0fcac6360b76173,1608,262,1870,222.187898,,,False,False
auto_adj_4f9e80f4f6656a8784b9,cal_d0c3b331783b52ed94754dfe,resp_0b86344a11c492ec006a65034d32688193b1ac6ab3ffef3ca9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,d95c3bd551953c7c025106ab29416fed1affc2a3e448f943fa29339d891d4cdc,3639,1,839,False,False,False,610,9c2985a2e0fc61a67464264d21514f86157f3e9eaa984b204a383f732fab08ca,1349,258,1607,225.259656,,,False,False
auto_adj_49c02db0f7171f840a73,cal_d38f015ffc6f5b5236e57b61,resp_08cb81ea127f371b006a6503519bf88194b4f73995e287fe15,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,7da4488fc56b9ea0b1958d596abf3535e73af8bb09f9f873dd8de7c630f8216e,11164,6,6000,False,False,False,666,3672dd2a5d9780d681a95ffb46d6bfb59c1a575080956e497cd8b8c95b418126,2804,344,3148,229.973502,,,False,False
auto_adj_74c42f0b099448e7e721,cal_d6b35018b5dcb621e633139c,resp_0f266bea2e1e7334006a650354fadc8196b60c086465773a30,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,69d8cd06b1d367222661f2ae81c42b1d682ec0cb21bc45826693156397ff0082,10699,5,6000,False,False,False,624,177e5a4155b267b8f3083427d0656c7ea87020aec95bb6ac1a8b1e6409d0f80e,3518,343,3861,233.146103,,,False,False
auto_adj_5fd6b36269edf54912b1,cal_d81135f3df730a4834871a3e,resp_0682f34153e39686006a65035820f081969df567977d95cfc8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,a8204c20f5ded57450b4d7665b52090ca52a7c285d8000e52c2f5ff814c406a3,11220,6,6000,False,False,False,666,ee376e69aec6765cad1a4378f826c7fd66c723711346acb1ca2358f31b79374a,3038,394,3432,236.629689,,,False,False
auto_adj_c7b909953d2d7ffab851,cal_dc61684d5412598780b1dad5,resp_0e417460f5b58db7006a65035ba5a88194a0cc6ed0296c457a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,b907d880c3d42fd83cb13afa061e5980b5a83e4a881b9a7c432bcaabc027d21d,10963,6,5711,False,False,False,655,44656329ecc94550bb0a047aabfcbf6ed91013a3f5d3e2c68aee4a2b42f3b677,3110,340,3450,239.947678,,,False,False
auto_adj_774ae262d408da88dfd4,cal_e449adc4af54e68faf6df833,resp_0378c52d6a732d8f006a65035ef1fc8196903687bddf98efed,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,bb4c4f922340ce52b5c3746cd3a93b80ca0550526ef58d21df973d8322c58ee2,11125,6,5923,False,False,False,605,96b57147bc35ef368cb1835deb6e00facca0bfa6647d9c42ada4c8b7ca4ef4a0,3241,256,3497,242.873935,,,False,False
auto_adj_aed589b6fb0b7b89adb0,cal_e4fb9064d2d7a5f83c99fa0e,resp_0c1dde241fb103c2006a650361db888197bee4af94ca29ddec,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,0a2b33a719ce284521e98ffd76e34a0ff561d36848862809fd7acd5df27de7fa,10556,6,5296,False,False,False,658,e49af6f16014df7fea4e101236e5a96119b4d13a3857f65b90d35f9091735c47,3184,414,3598,246.294373,,,False,False
auto_adj_ace0868b38a9d3fd08a9,cal_e91b753a6b866536c04cc683,resp_0794c242c0391e1c006a65036548688196ba7feda33ba1fd4e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,e4162e0c770eab70bbe682ce6b10b2aab8c455c0613e5b2ebff8ae8da997cf1a,8300,3,4500,False,False,False,636,dae925b12fafcdd91bfca8dc26cf806cbe76bcbad8851f57b1e4478eef63b14b,2593,334,2927,249.653649,,,False,False
auto_adj_73c0c2d4b696d106663f,cal_e9ae50613e39147b2a14096b,resp_08a1ad170e54094e006a650368a2e8819392474899a7c1761e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,fb937d93040937ba9f13fccc2f3898eb2f1f4ea20cc97c090124bf9e73eb5e13,10337,6,5164,False,False,False,667,4c2a199b8af5f3117756a8674515cb6675eb513f3d65a957138f124386dea9b3,2856,307,3163,252.703316,,,False,False
auto_adj_56d7a0943faf1f1b8de3,cal_eb354ab8c721227b54d0a28f,resp_0f83e8c00b04e4cf006a65036bb7508195b1d49eead64ba98b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,1115e740e0fe6c29a02978b553058722c8cb743bbc248eb674e838aa4e7c8d58,10818,5,6000,False,False,False,598,74b435a1b80a9ccef39fbc7467ef863758d85e35905d920605cf05cdc3f0071c,3157,198,3355,254.91492,,,False,False
auto_adj_909896b6902f331ad1d5,cal_edf9016b25b0df9f5b462d13,resp_049b696b443e0895006a65036de7108197b6a51e672d7b756e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,7af48794bc187658e0a5a6ce5ac7d394c59584cb6bb41586b1db2e2faf2bf6a9,7859,6,2619,False,False,False,746,c200fc8f791fe505512200e0737a00533a1fff7ec12d17b34d1a1aa1381de262,2497,256,2753,258.525211,,,False,False
auto_adj_f309b5df58c08f090785,cal_f71f1c34d4baf51bd51872b3,resp_03c400ee4c8ef48a006a6503718798819795243c6f0a6e93fd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,df7e4ce685d53ffae6c95ab8a2b3e5252c25bac9a91afc947d1b9ae15e579e80,11267,6,6000,False,False,False,627,c2b3e7cf66944a865bd99f1783aa6f93c04e68f2ab8cdadc0d7edf319fc8813d,3266,271,3537,261.40933,,,False,False
auto_adj_9328638f27a5ce76c946,cal_f9b59d9031b046874a02e461,resp_084f48552a09bc97006a65037462fc81938caed05980cc5b1d,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,9113f61d256f4bbd9d4fe79da35bcdd6f637e3dc7441cfc91b8fdc481bec3430,6570,4,2309,False,False,False,628,d5068c5ccd58a997ccc01a11f128ccdef09bbfe6b7685670c76dc5e575b6ef19,2107,398,2505,264.970238,,,False,False
auto_adj_dffa4e8429e05325d94c,cal_f9dd92181970ff43c93bf3fb,resp_059f7ca397c37cc8006a650377f4308195b2866ac7b32648fe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,e7b43e07ee9ac17feabdf840e6470cf04716966f33d22c36b36b294cd0af17aa,9041,4,4705,False,False,False,613,a6c33cac6cb600ee4f82a331e1dcaa08e134e673ee28b669c749dbbd4ed2b73c,2934,273,3207,267.47379,,,False,False
auto_adj_b13e8a0b55ed0b925fd4,cal_ffe9a37048bdd1c20e3c8ca9,resp_02119f1a83c1540b006a65037a7da481909c0d825c6ce7ab48,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,13103ebb54c306c2646afae681387f4b1921520592297b1324dd2823ea9d6d35,10805,5,6000,False,False,False,633,1f10e31f60a017715637feda365c0826713c14c31d2d2b1481501eadc32e576b,3139,369,3508,270.960822,,,False,False
auto_adj_0af46834c9ea9f278c1f,cal_0040c3a549555da713b42502,resp_0a23a31ee0fe26c8006a65037df20c8193ac07354f2e9ef333,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,4ea1a8f630c2f2cc80f534809549b5208cd993f950f6c5fb5d03e0ed3564a8d1,15049,4,2241,False,False,False,589,ba2a2215c908580bd14f75c6e176b183850c2cd5df7f0cdc07292a5babec3616,7028,161,7189,272.86089,,,False,False
auto_adj_77a9ed72b3f7c895aed4,cal_008080f3b7ff1303edafede6,resp_0e98d6b0378e11f4006a65037ff2b08197a4a4e7e0a138438f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,8ad3ddf36764f4e15c4868c8fe3737d8611a101c3e8127a0d6da613fa1a5ede7,5082,6,0,False,False,False,618,17793aa4d9f796e2c7b2d7b8e334c73d411aa9b8464e8c658fbc06ccee605b99,1612,184,1796,275.129395,,,False,False
auto_adj_761ecc96e96d8835c196,cal_00fa74a685b40b8d5aa3ba95,resp_09d9b7664e3a5bf9006a650382218c819693db289b6b9d57f4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,7d6b6ac330306edb6dcd1b349dac7aa4142f03f3b118d2d7b1728ea3f615e756,10632,6,5417,False,False,False,662,1510307e209313c8639cdda47b202f67f20919fc4f02a2a8f822382e425d92ba,3285,292,3577,277.755107,,,False,False
auto_adj_f9e4831b2ec14fbc4713,cal_01b501e66b32cf45fd24174e,resp_0c33bac5738b1f59006a650384c42881949431fd9cb124fb39,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,c1238ea966c15a8a33a22e433777024ce9329de0256e516697c429121a6050da,11220,6,6000,False,False,False,671,d5d7cf6d1b2bad564da2ace13f0200e7bd3e0def5df6fe03be6ac946a5f87223,3266,304,3570,281.178562,,,False,False
auto_adj_289edf46d0c0d7d7187a,cal_06c1c72323f9983456949e2d,resp_07ec4a88f53e3c56006a65038834408194a47ae91af86d72d1,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,3bb43116bd1aacc905ae51dcd305806190c12eb347ecff55fd4d7754b3ac6272,8139,6,2955,False,False,False,580,25d2a8570bd88ef4f36bb4f5bb2e9f29ce72f1fe8f74f485c4cee669f65ab51f,2456,277,2733,283.828089,,,False,False
auto_adj_367fc267c61a1ddba129,cal_1c65b87742c2909d651c0dd4,resp_03f0f8288e5edab0006a65038acebc81968d997ae690b67867,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,31ad8e6e399b557e92983471af1d3e7f63991684544ec18716ec18eb43684499,10720,5,6000,False,False,False,629,e7a6a2b1434e50808e5dc203a3f95ca4390a4ca06792eb942c36d6b59e717c4f,3051,257,3308,286.388201,,,False,False
auto_adj_a1de7b110d83fc4188c3,cal_1ef8e0d5da94ae36c8e09fd6,resp_072a867ee5a146f5006a65038d69308193b99244414675f1bc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,dffc4d7bb7b627224f7fbcd8bb4ec57a0583321797f767dc87560c958bbe1619,4377,2,1089,False,False,False,683,30f3fa1afea9f9bacb3a4763bfcfa777dc5a6338fc363de24bae46f1529c33f7,1452,234,1686,291.616679,,,False,False
auto_adj_571147f59a6f187a5fef,cal_27f7aa01a1896ab84af3af3e,resp_01c14915d24316e1006a650392a0c0819483801bcbdb52a7a4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,8976b2e40cdc775e19c60431e3a6d97e901eb8bfb8ea52fce753a1b8cd68462d,4305,1,1500,False,False,False,616,e1ad8e7ce6a7beb113b8b6956c630772062f0ff72b28ead403e725a1bf712dcf,1343,217,1560,293.971077,,,False,False
auto_adj_9ada1bd3e15a69a72c09,cal_2d3dc84a859cfc2741388967,resp_0ca571639148d3ac006a6503952fb88190b61f291de532f4ba,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,f86c5b0c638f13648f475eb76f6fb358d2ed05546b39496ef1b8197cdc921de3,9159,6,2564,False,False,False,619,d3ba56b4f094667074c2657fd854910b239572112fcd3d737a7efa61d90ab97b,3060,334,3394,297.591983,,,False,False
auto_adj_e94d4a9e9c8599bd6be2,cal_2ea02abee856ba348e248a5e,resp_0b0d9d1e3d57587c006a65039891e48190bbbcbdc642fced96,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,d6f53b5d20dc9be1c7f9eaaab25662c098bab1f06a915c97908e5e0751701858,10285,6,5091,False,False,False,580,272ebde50fac4e3ea75c22d2ce97cfe25bfdb602d157f4a2262440a6eefecdfc,2586,202,2788,299.709614,,,False,False
auto_adj_1b2acbcbe44c9d069f47,cal_30283fc6e2d14875aa45d22a,resp_06b71a57f11c5c69006a65039ab4548194abd161adcf28a5b7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,86fe3ca0bdd61d840276d2aa79ea86e0b8751e45a2626d187a7a8adbbd6e397e,11208,6,6000,False,False,False,655,151a9d87faa9dda04d671bd499a544955a24b22bfb30e0e41601d348463d3cf2,3001,280,3281,302.715535,,,False,False
auto_adj_9d762fed35f437d7cf0a,cal_328a06695d4802a821952280,resp_026fdb8bf085eaef006a65039db8f8819092c67337ab0d5af3,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,af19d5fb8b0ed5a7de42261fa4d3bb278c91ae74784562230022672328d5bf5c,9152,6,4001,False,False,False,668,586598c1af53f4e250433812f5294b65ef8758753441e8a67524b44c51a7cc51,2538,236,2774,305.132604,,,False,False
auto_adj_120c1132c70822c7541c,cal_400c52f8b0cd3b590bd71b01,resp_060b3bd51237d9ba006a6503a0243c81959a2eea9d6e8159fe,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,7bfc9d1bc3e4d144854b8e5233540403c76e2ab397ea6920bb5969082a5d5b72,8982,6,3824,False,False,False,654,e57d279500c8b6c369675b9bece5c423e960ff2de6f55a1b5b719ea248b670bb,2302,366,2668,308.572284,,,False,False
auto_adj_a22f6549f5c042747430,cal_460035e3d14dd100535ec9af,resp_0370011ab192b569006a6503a391408190a86954013927906f,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,ca8cabb5fec8a60528b89e4a2455552fd986ecf4c48cc8ad301afdf4e4f35cd7,11121,6,5950,False,False,False,690,fa375e8e442e24b0789db369cb8e9f90e1a6755eb3025952166b6f70d2c3145c,2846,236,3082,311.07308,,,False,False
auto_adj_fafed77adeaa7addf963,cal_4693f3c71a20f4eb25208da8,resp_01a89eb7e9ab6595006a6503a611cc8197846bec5c8d07e152,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,eea1fd054bbfa01d135cbfc8e472491aa310bdf0f13988bc2bcd595722386a0c,10765,5,6000,False,False,False,624,d738b692a34ca34289be24d379e34743d225f2eb7571fc85f63d52b663e1a7f4,2924,216,3140,314.041214,,,False,False
auto_adj_523af2cb3ca2068cd8a7,cal_4aefeb6cfe71c227f04b40ce,resp_01508275857ae3e2006a6503a908448195a6a456d307176ea5,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,a16d788d000da459af38bde369e5e5530dc5e5db6831c5e61a3999c436e2fb26,10752,5,6000,False,False,False,699,a33b21e267e04f644644daf9b081855424d627279a9bb8643d28aa0bba26cc9b,2837,276,3113,317.26078,,,False,False
auto_adj_65281d8db4f625c4028a,cal_4b8c0f2fbec01fc31c4d1bdf,resp_09a9e0a0b2e8ae25006a6503ac462c8195b930ed13089514c8,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,593681f4853e66b8eb534c01c54ada1378c83f133c7a103c3b80f9c5012cec07,6412,6,1302,False,False,False,595,194ae67cce7315e632830fcbe5a0d4ac581617ba75b757225de9d217efd1f924,1901,293,2194,320.687467,,,False,False
auto_adj_a21833e89e3b495884cc,cal_4fe76654ac85757e54ce375c,resp_044931affad0b730006a6503afb1e88196994d44da66c738f9,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,73c5f6db7cedca16517b04973d8169d15cc9978419654f68a1349b6b965e8d5e,12737,6,6000,False,False,False,607,ccacd2cbb481eefdc6e3a3608f9bd380a24db729dbfb164bb58483365729a247,3846,266,4112,323.590932,,,False,False
auto_adj_320c599d39572d0fcd23,cal_4fefc95c2dd184081e2c4bcb,resp_0e25bf4aa1327834006a6503b2942c8195aebcaad44b257c6a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,195aa99feeed7bd1a03ac25b9cc4b2f6e6052d9d55504c1305e6959bc4b0bb51,11334,6,6000,False,False,False,703,74685157fc122697cfbadc4b5e025e7fc07534f3b73ef8c9c093a2988df7173a,3346,384,3730,326.956651,,,False,False
auto_adj_635f27252d9bf5d57e65,cal_5808929cad746350208e11ea,resp_049dd6a9d9d41476006a6503b5efe48197b15c881cc7959ab0,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,64585a78adbdbf6ca40523d246c6753c7eacc03d69b28f97a162863c84b54721,3782,1,650,False,False,False,659,312dac3c59922459034c0c1d9c81a244c1c4f9e3cdc888a0a857ef9fddc567bf,1584,198,1782,329.19705,,,False,False
auto_adj_2823566f31b340eb0bde,cal_588f2668993e30ba509fcc32,resp_0628e82072952c1e006a6503b82a388194bcd46acf0df77dd4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,7c7f23a5413087aafb2ff5d4dc6f3204186bded8cfa70cc724198adb8d97ca9e,11188,6,6000,False,False,False,595,90b700e50fd147ea39a3e65c003d21f6ca50eccb3c067b7f10342316506c17e2,2887,403,3290,332.658988,,,False,False
auto_adj_9b3e3e7e9aa42d7f2ea1,cal_59abb44c0f0cef9b0ee90ce0,resp_0e0acfc6e1f5e4bd006a6503bba0c081939e98c14525b75f8e,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,48f6689541efdd596cdf56fb015a1b8a20e0700f670520a6d76de5951ccd3361,4180,4,0,False,False,False,604,7c9b53957a07c35143679c9c891005c2071cae4b5370ce10dbdd5c3d40aeaa90,1376,164,1540,334.625451,,,False,False
auto_adj_405e8f411c8e5b2ee727,cal_59e0c9975d42c0201649f54f,resp_0923408f277b7ced006a6503bdb59c8196808fabf0905bc98c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,02728f26c1d602478f03c144bbd113ca18524b28ded65f43aa739fb0533eb18b,7769,6,2641,False,False,False,640,d48904f442e7993bee7a2246774af6f8dd0b3c509562b640d1444d99c6a4467e,2059,191,2250,337.589223,,,False,False
auto_adj_519704c28ab6392bd47d,cal_5b7934f9ba9519a8ed1dcd1e,resp_02bbbe1e67de7620006a6503c094048196bebd8a4de1035bfd,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,9cb14afc2186e3a251dacbf41381ed87409201cdd1c52790350bdee3358d2a0b,9243,4,4747,False,False,False,601,8519904aafb9fa8f718e10dba8d3903e4c27af3c0d8100a31f6882812f02e84e,2581,159,2740,341.077573,,,False,False
auto_adj_2afaf9ef73409749226e,cal_60128043e36b6c0d8555f5c7,resp_07b75f23c3aa196e006a6503c40f0c8195bde5bf233a76f424,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,924c895e219435906156c0404f03ef54755e54115d514c771db4623f9758e236,8282,6,3075,False,False,False,602,dff391d1a461f044dc98791810163c725249465be0301622f79f6342899058c7,2394,178,2572,343.299445,,,False,False
auto_adj_4360138dee8270e16837,cal_60525fc350946d96a8f68394,resp_0818250d3de63da3006a6503c6486c8197b81c018c8d1c9e05,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,a528235dc962cfe067207f0673de47b17840fa675442760b0e807015b137791e,3724,3,0,False,False,False,571,c61a5e311abcf1ced683467adc5749092b2a46484d9bd71dc671737e5d13db0d,1257,178,1435,346.486184,,,False,False
auto_adj_cc7cab0b71d4c8b270cf,cal_645e00c35add9fb70dd99056,resp_0029fc52b2ff8792006a6503c976e8819599f11ab8c126d21a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,1dc70045561bed37d3411f99ed790d32cc0aaa47c35865d8ff9fb3cae14777af,11172,6,6000,False,False,False,654,9e67935c37f2091b0f168bf41f9fb4eae907c58bcf35310e5b80cbead985a828,3010,329,3339,349.882498,,,False,False
auto_adj_eed0ff3e2483bdc5a716,cal_65b89fbb6772702300db7e2e,resp_069ae8aac4b46df5006a6503cce4c88190b3cd4fc9b7a7eb4a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,e3b62f772bfdd874f0d2d81aa3f1a52ecd53d30e74c79e21b42e94b2e32c4ba8,7600,6,2463,False,False,False,658,e54cc9dd3bcd10c372277258a855f6e6d3b6188e06a5152dae285ea033d076d2,2163,286,2449,352.437843,,,False,False
auto_adj_57dd76197a314d97cf0b,cal_65f2bfd170dacbedf457f638,resp_03325b7b3a3f102d006a6503cf709481949594cf0139b0be4a,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,eb2ab1bf602874b73a730b8a78b7085d5c876319383501b5ae747cdfd882c1cf,10470,6,5271,False,False,False,650,50d9e352e1bad7717b6d5150355e125a5ce9b9fc75c051137c84d000d374a926,2687,263,2950,355.118167,,,False,False
auto_adj_da07431fd70fcd5c2aa1,cal_69524b5a47867071e2806e3e,resp_03c021b9b461deb1006a6503d217408190a42554755a2bb84c,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,eac3429feb55e5de174fd9c8fe6a0d2329fc2d91864a98cd835e261b2f29155b,10721,5,6000,False,False,False,655,afe5bb9ea839503a8e988b114c6648b1c8fc114cf48229ba4afc52f647fd5c67,2807,245,3052,357.720062,,,False,False
auto_adj_f91277e32542adde57ab,cal_6a208150a8de8c2d69e12d5e,resp_0486cd20889ec196006a6503d4c02c8194be3a1168ce2abe34,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,3353c7ecbcdba1dbfa8c0d5712145c7bddf57bfd802a284d1f1e7819abb631b7,11218,6,6000,False,False,False,648,52ac363d0a2f56fefb96cf38aafa9189d8cacbb6e66d1feddf956a0c25df482c,3093,278,3371,361.061373,,,False,False
auto_adj_a50057f68418a49a016b,cal_6bf56516ac212c2ee18e2f10,resp_056a70b585886c66006a6503d80cfc819381b4d74ee5c870f4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,1851484ad5bad68d478a4a1740c4076558082b0d06bd413e88864fb3f71c5fa7,9646,6,4480,False,False,False,667,eb735c282d26a87e440ad2d7d6789133d5bcb5a41869658d3094b0dae52e1576,2489,315,2804,364.085281,,,False,False
auto_adj_79327aa1bbb626569540,cal_6d24935c413ad0bdc8607dbb,resp_07880d1c1147672e006a6503db135081979fe8216472b73f57,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,92b6fff4299ec68b1d338e068fe32a4debce27a67120fea4c4e5d955d192f735,5881,6,760,False,False,False,636,2766496a674527b4a890064074f2806dbbc5d6da7c6426e6a1d864ca25f8d0d6,1825,226,2051,368.517462,,,False,False
auto_adj_166b929a33f07b6f820f,cal_6fbc497a9759a10134a19419,resp_0dda077befe66383006a6503df83548195a1c3d61ca7009cad,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,168fb848e271d396f71fac474946e7a342b5b129ef5053748ebdd8e67cea3d00,8170,6,2985,False,False,False,613,f114ddab686dd354c74d00688fde2789f668610f6e3220c065fbe847b6fd9d5e,2297,197,2494,371.469954,,,False,False
auto_adj_17278dd7b4547d6980cd,cal_6fe7c10c932ed1b1f4bcfb97,resp_0491a8e4c87fecaf006a6503e2791081949fec3156bf620f8b,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,cd55a1abd3368a9659326dce81202bcd1080bba714c210d94a1cd0505d7adeb9,11181,6,6000,False,False,False,657,b71f0210f3742b5d232bc66ba4a579b2df76e4967f46cdeef39d4bef7a3394b0,2824,253,3077,374.15062,,,False,False
auto_adj_dd0e90f6545cfa6cdc88,cal_721ee1673b96b88435bc23bb,resp_0516142298c2255d006a6503e51ff48193ab4404763fc54eb7,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,471f8667193815ba3386b59a9a79560598f4a914f3fa2e6f2c65295b285ac79a,4300,1,1500,False,False,False,629,0677ab805e127caf2e8a9ec5d3e014909f0385eaf8f532d77e209582c63742e3,1471,200,1671,376.325933,,,False,False
auto_adj_a72caf29d4b351c2bc01,cal_72371735c99169c73d808454,resp_07ae41fb33cb6c4c006a6503e7579c8194a894de3e0f63ccfa,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,41885bc8a4f63290da855d6cc1bf4d0d15bc6cdedd091792950ecd0085726c5d,10461,6,5167,False,False,False,642,331c9d9dd40a6523484b7d825d25db8d7f2b7d1c849e2db89473ab7505f0dd65,2910,184,3094,378.451315,,,False,False
auto_adj_e615e1734323627a1751,cal_756e7caed96960ff002c0ed8,resp_0af94413be253bfe006a6503e97c7c8194b617d7e3a660e020,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,be3bf7efdc0732fe52124829ed96b8c7a3be0f7e4000788f5d6064307069bef0,5319,2,2046,False,False,False,650,10d3668f07ac7072ad51a81dc247e6c3cd43917fd0ab426b0f7c6ba4165cc63f,1721,204,1925,380.807049,,,False,False
auto_adj_79a4dc5e164759ec2261,cal_7849c4c177ef5602a1f03e63,resp_0b905407a30d49fc006a6503ebca948197b2f1eb9be3111e55,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,044df722a57ce0fd6f7b4828f9f7c269cd534984c4da1117b1ed0c46c29cfd42,9669,6,4474,False,False,False,683,181a0206c2ea41a41da1cf3b74de11f0ca47e39f8f5b04a222a2ef5d19eed4a7,2539,245,2784,383.364913,,,False,False
auto_adj_6b68b960c8562244b557,cal_8329a0a9084d026768f49536,resp_08ab5e0470354c68006a6503ee5b188190a11e5b2495b69a77,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,747f2ddf5395346c7d364dd294c7c9de35c6498cd7c01d0c98945ad25adfdb3e,10726,5,6000,False,False,False,622,5b7bbe2426b892aa981537bd9d9fe77bbbec4224e43af91ec4bf5bdfb55b5ecf,2867,319,3186,386.290302,,,False,False
auto_adj_20de36e0fa549046f962,cal_85631411808b69e6dcd54348,resp_0d94b35544c5a796006a6503f14f0881968991883abe1c2da4,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,21b62fd2b88e9953f72ad4e14e2ed3b8e066d1a6b46f2418aae6bac5f0fcf883,5267,6,160,False,False,False,591,21ac07666c25faf45d1d6f6c232d03a3433639378b91ad82938157c3a2e15dcd,1662,177,1839,388.334357,,,False,False
auto_adj_b78aa90b56cb5ac93b3f,cal_9c592860c65cb52d54f0eaf9,resp_0c2a9a0c35ec1375006a6503f3546481968e0fd58244c5a2bc,huit_openai_responses_direct_sdk,gpt-5.4-nano,success,801da97c4c912a6e319df4701ebb959c7085cff4e3a11bb71b2e263cd6a36be2,3720,3,0,False,False,False,576,8efc119eaee951ec8ba0f60609aacb61682eacf35d06e794eff2f578801903fa,1255,168,1423,390.25524,,,False,False
