duplicate_candidate_id,canonical_candidate_id,duplicate_basis,duplicate_wave,confidence,raw_target_id
RESCAND-acc1064c0007be5f04a079c3,RESCAND-464f85c011599297a7c17f67,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8d3e19dd2c9ff63df86c1e3a
RESCAND-43a0198ae9c447f19f780dc0,EXTCAND-2b2fdd693bfbd249e3e3c869,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8d3e19dd2c9ff63df86c1e3a
RESCAND-4582cf44571465c4e997d1b7,EXTCAND-8018c880ca63ed723a938d1d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8d3e19dd2c9ff63df86c1e3a
RESCAND-619b4c09ad6cbaa5fe82566d,RESCAND-07055b69b8c40e7329cecc4b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8d3e19dd2c9ff63df86c1e3a
RESCAND-53f46f37ba1c685c8c32bb54,EXTCAND-6a777c19eb1569ed11c3a5af,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8d3e19dd2c9ff63df86c1e3a
RESCAND-f8b93e2d8b99d87e8ed75335,RESCAND-f8b93e2d8b99d87e8ed75335,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8d3e19dd2c9ff63df86c1e3a
RESCAND-53f46f37ba1c685c8c32bb54,EXTCAND-6a777c19eb1569ed11c3a5af,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-8d3e19dd2c9ff63df86c1e3a
RESCAND-0c5ab1f2e75de6fe5341891e,RESCAND-0c5ab1f2e75de6fe5341891e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8d3e19dd2c9ff63df86c1e3a
RESCAND-7a7ce3f72c97fb103ef7aee0,RESCAND-7a7ce3f72c97fb103ef7aee0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-8d3e19dd2c9ff63df86c1e3a
RESCAND-5f3cffe1622215f1f9ad6ffd,EXTCAND-a3478d5e519bbfc76dfc0640,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-4a4d9afc0490213be2943df5,EXTCAND-ad8ed07d6ee319af13dbd984,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-a1c6848d9a224491abdc8ba8,EXTCAND-cd2ea5a60a119494161dd7ab,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-a74d313e221d35945c7cee2e,EXTCAND-c58833af143eeda44e21f6c9,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-b98a31543df84fceb92bdd5e,RESCAND-6f5845da85b6a62fc635f988,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-41dfecaf2c26ae5dfdaaffbf,RESCAND-670e973ddd7f0c8a9b3ac705,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-1e2509354f8e1d9ea4a00bd2,EXTCAND-0a08a7caeccaabd7f0b5b182,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-840883d37440e83a52149706,EXTCAND-0963329f8809dbb9edc8ab14,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-4a4d9afc0490213be2943df5,EXTCAND-ad8ed07d6ee319af13dbd984,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-b98a31543df84fceb92bdd5e,RESCAND-6f5845da85b6a62fc635f988,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-f4317a6af64b18c7a10ee0d3,RESCAND-f4317a6af64b18c7a10ee0d3,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-49047cb0afced10613ded940,RESCAND-49047cb0afced10613ded940,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-f28d951e64cc55462c24368c
RESCAND-6ac650c98a26e6a51c56905f,EXTCAND-7744eaeeffbc8e537a3f6f74,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-3a296a4d91618e1bef56a8d5,EXTCAND-6d0c3fe3daadb9826ae38977,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-cbb028591e5b980e9ed07933,EXTCAND-11bf6530b29f143d8146df19,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-0667386856521d9a5790aaa7,EXTCAND-c4d3c53dbd87b4b7c59af969,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-61ad7c78ad47acf838eb5130,RESCAND-23a8a269c57bc76c6e28662e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-b712c0afaf677a6c148ddb51,EXTCAND-a528e73afdd5551d8dd59b4a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-8834896233a5dcc696f67590,RESCAND-f3d9d797efd551b73f75d9a8,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-1e479dee9cc41d77c5fdd4fe,RESCAND-a7a057d57d3dcf75c18cdec0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-d8ab5fd895abe91ef09fedb5,RESCAND-c9a9db62f6b7331d8ace981b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-8ccd246779198bcb702fd1fe,EXTCAND-c6c2b94638cd076bd00c3eea,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-b57f484610e43ee73bb959ac,RESCAND-fb2295911dfc16626f819dbb,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-b44509e084b040a08dedb2d1,RESCAND-b44509e084b040a08dedb2d1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-f56ab876b09b207d8fc4cee9,RESCAND-f56ab876b09b207d8fc4cee9,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-b712c0afaf677a6c148ddb51,EXTCAND-a528e73afdd5551d8dd59b4a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-87c88352b5499007e44de90d,RESCAND-87c88352b5499007e44de90d,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-cafad3d29ddaab4af42e984d
RESCAND-8b84aa21d28723df012802dc,EXTCAND-7744eaeeffbc8e537a3f6f74,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-cbeb9e9d91d5dbdf07ee3d50,EXTCAND-af6a228628915cc9f1059440,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-543ba389af6c23790b6dd77f,EXTCAND-d9dbb6bd7156d6f234f02caa,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-7317dd7bf25577f78bc4bec4,EXTCAND-fb44cca108d86f790a1f6dcb,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-55b48dce6857c2ae736164bf,EXTCAND-64e92b6da5963b1679e6620b,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-78eb3e59eb94783c2ecdf90d,EXTCAND-c94515f8f0381558d4b0dde8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-030d29455e9c41ca7c85332e,EXTCAND-5b5f3ad4c5eadd17b0198bcf,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-fb43bba9cd30cbe23790d6b0,EXTCAND-f515b5b08f168aedf4216b7e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-a53895b80a5ecf5014191c56,EXTCAND-4e2ad077a23d1d0c3123672d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-5e5a26375412afe6de8618c2,RESCAND-5e5a26375412afe6de8618c2,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-55b48dce6857c2ae736164bf,EXTCAND-64e92b6da5963b1679e6620b,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-7317dd7bf25577f78bc4bec4,EXTCAND-fb44cca108d86f790a1f6dcb,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-8b84aa21d28723df012802dc,EXTCAND-7744eaeeffbc8e537a3f6f74,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-543ba389af6c23790b6dd77f,EXTCAND-d9dbb6bd7156d6f234f02caa,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-5e574d6dd0603148d677637e
RESCAND-18e325eda93f53883b83f056,EXTCAND-7744eaeeffbc8e537a3f6f74,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1b9468db6521287221702c0c
RESCAND-9cbeca708a68f20cdfac04b0,RESCAND-48f72d02b6ab4c685a7381b0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1b9468db6521287221702c0c
RESCAND-32f939ade9119b8f146ab9c5,EXTCAND-d9dbb6bd7156d6f234f02caa,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1b9468db6521287221702c0c
RESCAND-801e12a1414ed2de2e4c45dd,EXTCAND-fc49f746324bf671f6d39d90,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1b9468db6521287221702c0c
RESCAND-1ded00033315b11e136bd7d0,EXTCAND-d9d4b54661172ea7120f013a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1b9468db6521287221702c0c
RESCAND-881863f2effc77a93d2e4a7c,EXTCAND-426a73ff5026faf0f7fc1b80,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1b9468db6521287221702c0c
RESCAND-7f006a4cdd91bc9263fed8a0,RESCAND-7f006a4cdd91bc9263fed8a0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1b9468db6521287221702c0c
RESCAND-18e325eda93f53883b83f056,EXTCAND-7744eaeeffbc8e537a3f6f74,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1b9468db6521287221702c0c
RESCAND-32f939ade9119b8f146ab9c5,EXTCAND-d9dbb6bd7156d6f234f02caa,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-1b9468db6521287221702c0c
RESCAND-9cbeca708a68f20cdfac04b0,RESCAND-48f72d02b6ab4c685a7381b0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-1b9468db6521287221702c0c
RESCAND-dc02fd8cd0fe3da9c8060d2d,EXTCAND-f8fcadddb419ec70ee3189dd,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-80081108c81c4810dcb8a685,EXTCAND-00294422a549485903021658,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-7c1604366f98c9d9fd0211ad,EXTCAND-72ac5860658b53503990fe98,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-94002c2c85df362815fa59fb,RESCAND-5fc41e1ec5d545985c28b402,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-ffed777f674e0c74b10b2a58,EXTCAND-7c4d865f8d9b9372a7c484a6,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-01fe5a1155d7cb98b6a86d98,EXTCAND-07d3cb95344db761f965dcc8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-0d55dd725e680e7060e0c862,EXTCAND-fe893c1c5b8e0d690c3c6d91,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-0825e666ee737848668855b0,EXTCAND-e7ac47b8e321afb936248ec2,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-9a58438b47702ff1fafd5d17,RESCAND-960513542d0f5216fdd15d3f,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-cab598665a0dfd3cae7cbbc5,EXTCAND-174d661a66aa343cc6ffa34d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-44dfe3a4fff56586f3a406be,EXTCAND-b26accc6d2fd10e02d4bc443,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-4cc04d2b7f61b98219515124,EXTCAND-a28a9d7f20a99e12517c804a,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-e3928e72428ce23b28de377b,RESCAND-859d47d9c36902e6f09f8ad2,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-a1a22a603d0ff302afec4465
RESCAND-b8d62ac36b8a1f71d22fe462,EXTCAND-72ac5860658b53503990fe98,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-0c4eb77404e63d658e41986b,RESCAND-5721007d30ba2d91eedc3e48,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-546819e124c8cf895c3e1e76,EXTCAND-26e6af37aa09646411b4d448,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-6c683142917e87da61bd17c1,EXTCAND-ba912037d6fe142c34b480ee,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-4ee8ed32c50a7b6a7c6bb526,RESCAND-b3febb6b9a42b3d36afa87d9,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-c36f2dbce253ec90c5352799,RESCAND-23a8a269c57bc76c6e28662e,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-3e2cab18883d1281ee051eb7,EXTCAND-dd02caaf8fb5d930a941c5a5,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-09415cc9ac4c4bdf8804e5ef,EXTCAND-b4fa5c185cb020df1a7d8bf1,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-21d9f1aaf620a1978112a991,EXTCAND-9bef707d91830952f9090d4c,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-effe39a4f101bd4e499dfcab,EXTCAND-174d661a66aa343cc6ffa34d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-82801777514fc87c9490ad98,EXTCAND-544acb36088472ffde2aa1f0,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-d85bce3b3e7ad8b816ef147b,EXTCAND-b26accc6d2fd10e02d4bc443,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-cdbe47a1860735201f40c036,RESCAND-7d53ef944fb4adb38491066a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-a05b8bb01a2946e1c2809f7c,EXTCAND-f8fcadddb419ec70ee3189dd,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-9812aa708b5b474418ed1139,EXTCAND-f515b5b08f168aedf4216b7e,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-c9b3e8d85d6d9d4281126e5f,EXTCAND-6237191b2949edd161e62875,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-b8d62ac36b8a1f71d22fe462,EXTCAND-72ac5860658b53503990fe98,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-d85bce3b3e7ad8b816ef147b,EXTCAND-b26accc6d2fd10e02d4bc443,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-546819e124c8cf895c3e1e76,EXTCAND-26e6af37aa09646411b4d448,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-a158fdbf14719c41fe6e96a2,RESCAND-a158fdbf14719c41fe6e96a2,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-33b71d1057534a9afa808d08
RESCAND-b644c18ec0c2f45104704c2f,EXTCAND-29963885b84fc01aff5b90e4,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-35a212211129378af49f027a
RESCAND-ddf1d396ef7df157c5e9a7b1,EXTCAND-f538f649eccbb36c1ca2611d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-35a212211129378af49f027a
RESCAND-9d73162aebe59f29bd32cae4,EXTCAND-c366bff6d43264a8721b0389,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-35a212211129378af49f027a
RESCAND-bc439fcdc5ab1772c5dc9bf6,EXTCAND-935aa67c233c6a5643874ab2,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-35a212211129378af49f027a
RESCAND-20b2154d72315bee9a484521,RESCAND-07055b69b8c40e7329cecc4b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-35a212211129378af49f027a
RESCAND-f3a5214899bb8e958b7e086e,RESCAND-b04db981752f322282f313a8,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-35a212211129378af49f027a
RESCAND-db35ca9a3fe12a1911b6ff5f,RESCAND-db35ca9a3fe12a1911b6ff5f,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-35a212211129378af49f027a
RESCAND-b644c18ec0c2f45104704c2f,EXTCAND-29963885b84fc01aff5b90e4,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-35a212211129378af49f027a
RESCAND-ab8abff0bc499f80ba08738c,RESCAND-ab8abff0bc499f80ba08738c,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-35a212211129378af49f027a
RESCAND-42edcd96962de3e71863ab5f,RESCAND-42edcd96962de3e71863ab5f,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-35a212211129378af49f027a
RESCAND-4fba365474a3ea32ea227cfa,EXTCAND-f538f649eccbb36c1ca2611d,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-6174f9ace415180cd011ffb3
RESCAND-ee5219a697570f78553b4d75,EXTCAND-55642b89a2cf39921915cd17,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-6174f9ace415180cd011ffb3
RESCAND-9b0a66c98f7a039eda1fcd58,EXTCAND-081da17503303036aea98878,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-6174f9ace415180cd011ffb3
RESCAND-32dfd092caedee38067158db,EXTCAND-2a4e1263393ffc434777f660,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-6174f9ace415180cd011ffb3
RESCAND-01ec83fc87dd50050082e96e,EXTCAND-b5c2119b5c72a3331feb77f1,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-6174f9ace415180cd011ffb3
RESCAND-68a67c04988dbc47c602f427,RESCAND-0ae96f808524b1b8efb857b0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-6174f9ace415180cd011ffb3
RESCAND-b626c7774d17b466fa5def83,EXTCAND-29963885b84fc01aff5b90e4,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-6174f9ace415180cd011ffb3
RESCAND-9476701926d863692da6a392,RESCAND-c51cec5157e51b519c447fb1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-6174f9ace415180cd011ffb3
RESCAND-cdf8c29ceaa0fdff7c4e9e98,EXTCAND-8fbe922f4ef255bb6adba19c,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-6174f9ace415180cd011ffb3
RESCAND-e8eb56550164f5ab19cb9358,EXTCAND-29963885b84fc01aff5b90e4,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-0f101a7c88686d29c7410180,EXTCAND-a3478d5e519bbfc76dfc0640,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-7373618555a666f1bbdad144,EXTCAND-489aaae3521af949dc917af8,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-b4330fb6489cb5bc0dd84d47,RESCAND-c51cec5157e51b519c447fb1,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-3d6aae0f5477077e14916f97,RESCAND-ba693ac07d3d397e48fc4211,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-320dc5e0d3106fa60bdb6801,RESCAND-3836fd42af09abff2f91fc1b,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-355ea5d366a2a877146a4429,RESCAND-171e236c091975fa10ecdac0,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-4a818610828d3f64f00355e3,RESCAND-5d14238d5de3367bd754abef,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-f30285e47b1105d2de08a5c2,RESCAND-d305537ca21b30fccfa652a3,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-d506d4d030e40458718095d7,RESCAND-fef4170d3653aa2471fe9838,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-00f3096feecaeb3dd279039d,EXTCAND-2b501e468e2172841efd004f,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-089f0b2e3726ce16c46f90d0,EXTCAND-2ba103d1ec56cb00be8fdb83,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-204c1fa2c738e77ef9581cb3,EXTCAND-056c0dc8c78a0d4be1388267,same canonical URL and normalized title across wave 1 and wave 2,external_search_wave_001_compacted,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-5074d147dba033f59ea4e611,RESCAND-5c47760aded0294b224ed5aa,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-90d5260c811643a9cc10c5a6,RESCAND-18547c4d4b91da727937d52a,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-106576a2b7de6487bde76861,RESCAND-78470f4f36079a946d645658,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e611186285d1871724c6de13
RESCAND-deb6f2e129fb5e63c1f02d63,RESCAND-c47163eaa91dea3a868c67d5,same canonical URL and normalized title within wave 2,external_search_wave_002_exhaustive_residual,high,EXTTARGET-e611186285d1871724c6de13
