claim_recommendation,confidence_basis,correction_fields,cross_exam_result_id,department,exact_excerpt_or_table_row,expected_claim_consequence,formula,headline_id,implementation_sequence_id,lane_id,lineage_fields,linked_claim,mathematical_inputs,municipality,packet_memberships,period,primary_outcome,proposed_interpretation,record_type,registry_hash,rejection_reason,reproduced_result,review_record_id,reviewer_rationale,side,source_coordinates,source_hash,source_id,source_title,staffing_review_class,state,supporting_disposition,surrounding_context,unresolved_reason
,partial_context_only,{},XRESULT-78ee975d93e8daa2aea70e94,unclear,9,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-270c24649f7e499def788832"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/28/EXTPAYLOAD-45b8e8babe2c5323776875d6.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""9"",""safety_value"":""""}",cog_2025_161950,"[""core"",""staffing""]",undated-source-B4X2500LIVE-20260729-009296,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7b7157f3e41b4293fff8f173,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""5051791"",""character_start"":""5051790"",""column"":"""",""page"":""758"",""row"":"""",""table_id"":""""}",282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,EXTSOURCE-45b8e8babe2c5323776875d6,retained source EXTPAYLOAD-45b8e8babe2c5323776875d6,,GA,contextualizes_claim,"ly size ........................... 3 . 1 0 ( X ) HOUSING OCCUPANCY Total housing units....................... 9 7 8 100.0 O c c u p i e dh o u s i n gu n i t s....................... 8 6 7 8 8 . 7 Vacant housing units.......................... 1 1 1 1 1 . 3 For seasonal, recreational, or occasional use ............................ 4 0 . 4 Homeowner vacancy rate (percent) ............. 2 . 0 ( X ) Rental vacancy rate (percent) .................. 9 . 7 ( X ) HOUSING TENURE Occupied housing units .................. 8 6 7 100.0 O w n e r - o c c u p i e dh o u s i n gu n i t s................. 5 4 3 6 2 . 6 Renter-occupied housing units ................. 3 2 4 3 7 . 4 Average household size of owner-occupied units. 2.43 (X) Average household size of renter-occupied units . 2.47 (X) - Represents zero or rounds to zero. (X) Not applicable. 1 Other Asian alone, or two or more Asian categories.",
,partial_context_only,{},XRESULT-1afd5b91628c766ddaf8946f,unclear,1.00,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-403b29c450732f23d81855d9"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b8/EXTPAYLOAD-5031c87a8d3dc52a310e5584.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""1.00"",""safety_value"":""""}",cog_2025_177214,"[""core"",""staffing""]",2019,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7b71582a06377ab084c4091b,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""488868"",""character_start"":""488864"",""column"":"""",""page"":""206"",""row"":"""",""table_id"":""""}",b8c74ddc9591c662b44948cdfe1b0290a56814a8cf0ec838c9ce44de3505a3ce,EXTSOURCE-5031c87a8d3dc52a310e5584,retained source EXTPAYLOAD-5031c87a8d3dc52a310e5584,,WI,contextualizes_claim,"8,023 - - - - - - - Pool Supervisor (3) - 21,564 - - - - - - - Pool Lifeguard (5) - 21,216 - - - - - - - Pool Lifeguard (5) - 19,988 - - - - - - - Budgeted Regular FTEs - PARKS Parks Lead 1.00 53,978 - - - - - - - Parks Seasonal - 1 - 6,125 - - - - - - - Budgeted Regular FTEs 1.00 POLICE Police Chief 1.00 96,060 - - - - - - - Police Sergeant 1.00 82,917 - - - - - - - Police Sergeant 1.00 73,116 - - - - - - - Police Officer 1.00 45,254 - - - - - - - Police Officer/School Resource Officer 1.00 68,055 - - - - - - - Police Officer 1.00 71,208 - - - - - - - Police Officer 1",
,partial_context_only,{},XRESULT-83364fbbc5e70b6234157504,unclear,233,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-3de3d89060a3841fee768ce4"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/da/EXTPAYLOAD-abbb677f826627c2e43f3746.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""233"",""safety_value"":""""}",cog_2025_170709,"[""core"",""staffing""]",2014,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7bac6e79f1fdfb9bcd7ce64c,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""373548"",""character_start"":""373545"",""column"":"""",""page"":""146"",""row"":"""",""table_id"":""""}",da48f889e4cd592ed07112973d39afcb89c34b392696fdcd18c36847417de058,EXTSOURCE-abbb677f826627c2e43f3746,retained source EXTPAYLOAD-abbb677f826627c2e43f3746,,NY,contextualizes_claim,"The following table provides a snapshot of the FY 2022-23 budgeted positions changes. General Fund 2021-22 Adopted Budget 2022-23 Adopted Budget 2023-24 Outyear 1 2024-25 Outyear 2 2025-26 Outyear 3 BTF $244.3 $242.5 $243.9 $245.8 $248.2 # of FTEs 3,318 3,266 3,251 3,226 3,206 Teacher Substitutes* $8.0 $8.2 $7.9 $7.9 $7.9 Administrator Substitutes* $0.2 $0.2 $0.2 $0.2 $0.2 BSCA $25.9 $25.4 $26.9 $27.4 $27.8 # of FTEs 229 223 233 233 233 PCTEA $20.2 $21.0 $21.1 $21.5 $21.7 # of FTEs 380 389 386 386 386 BEST $17.5 $20.8 $20.4 $20.8 $21.1 # of FTEs 790 806 781 781 781 TAB* $6.0 $7.8 $8.3 $8.4 $8.5 Trades $3.9 $3.7 $3.8 $3.9 $4.0 # of FTEs 33 33 33 33 33 Local 264 (Blue Collar) $2.5 $2.9 $3.0 $3.0 $3.1 # of FTEs 65 65 65 65 65 Local 409 (Engineers) $3.1 $3.3 $3.1 $3.1 $3.1 # of FTEs 56 56 56 56 56 Exempt Employees $4.7 $4.9 $4.9 $4.9 $4.9 # of FTEs 36 38 37 37 37 Board Memb",
,strong_bounded_context,{},XRESULT-70ea9223c46cc6b783bc756f,fire,"January 19, 2026",retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-801eee1731a796eb1e7375ef"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/fd/EXTPAYLOAD-c1d71010df8a5ee59c5795d6.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""January 19, 2026"",""safety_value"":""""}",cog_2025_100699,"[""strict_staffing_channel_universe""]",2024,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7c49938021545099b0a6ada5,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",fire,"{""character_end"":""11291"",""character_start"":""11275"",""column"":"""",""page"":""11"",""row"":"""",""table_id"":""""}",fda84e0debaabfb40ab31e521209bac67e304d095a74f8f5292cbf3efafd1fa2,EXTSOURCE-c1d71010df8a5ee59c5795d6,retained source EXTPAYLOAD-c1d71010df8a5ee59c5795d6,descriptive_channel_consistent,,contextualizes_claim,"Vacancies in 2025: 23% of Vacancies Resulting from: ◦Staffing Growth: 0%◦Internal Opportunities: 56%◦Attrition: 43%◦Turnover: 0%Number of Vacancies Reason for Vacancies0Newly Budgeted Positions12Internal Promotions0Internal Lateral Transfer10Retirement1Involuntary Separation0Turnover- Voluntary Separations23Total Vacancies13 14 === PAGE 11 === 5/15/2026 8 Vacancy Information – Bargaining Units% of Vacancies # of Budgeted FTEs# of VacanciesAs of January 19, 20266.67%151American Federation of State, County, and Municipal Employees 5.8%1388International Association of Firefighters (IAFF), Local 2400-Firefighters and Fire Captains14%71International Association of Firefighters (IAFF), Local 2400- Battalion ChiefsComparison 2024 and 202520252024163163FTEs106Total Vacancies6.13%3.7%Vacancy Rate06Voluntary Separations15 16 === PAGE 12 === 5/15/2026 9 Questions? 17 === PAGE 13 === Board Minutes Page 1 of",
,partial_context_only,{},XRESULT-a44a57d34a3a4a29e8e94ba5,unclear,93.08,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-b1a42ee176fa46a17389d562"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/a7/EXTPAYLOAD-0bf2a713ca3fdf141bdf6e41.txt.gz""}",MECH-06,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""93.08"",""safety_value"":""""}",cog_2025_103885,"[""core"",""staffing""]",2024,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7c88d0e8cb50032101781063,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""775078"",""character_start"":""775073"",""column"":"""",""page"":""523"",""row"":"""",""table_id"":""""}",a723ecd15a18331324496a4a6abf7a34d4419fc1b90ebc7bef08d229747b01cb,EXTSOURCE-0bf2a713ca3fdf141bdf6e41,retained source EXTPAYLOAD-0bf2a713ca3fdf141bdf6e41,,IN,contextualizes_claim,"and Recreation Annual organization of Board, 93.11 Compensation of Board members, 93.10 Composition of Board, 93.07 Creation, 93.05 Department funds, 93.14 Discrimination, 93.17 Gifts and bequests, 93.13 Meeting place of Board, 93.12 Meetings of the Board, 93.09 Nonreverting capital funds, 93.16 Park free of charge; reasonable fees for facilities and activities, 93.18 Powers and duties of Board, 93.06 Use of funds, 93.15 Vacancies on the Board, 93.08 DEPARTMENT OF REDEVELOPMENT (See also REDEVELOPMENT COMMISSION; REDEVELOPMENT DEPARTMENT) Generally, 34.42 2013 S-3 === PAGE 516 === 14 Hagerstown - Index DEPARTMENTS Department of Aviation Establishment, 36.35 Members, 36.36 Department of Parks and Recreation Department of Parks and Recreation, 36.15 Fire Department Associate membership, 36.26 Compensation; termination, 36.25 Duties of firefighters, 36.24 Equipment, 36.23 Name; purpose, 36.2",
,partial_context_only,{},XRESULT-caab726ac4ef529cfc347953,unclear,29,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-0daefa85fd94be49b01a900a"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/1e/EXTPAYLOAD-417dc936c92e0f87b543e3e7.txt.gz""}",MECH-06,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""29"",""safety_value"":""""}",cog_2025_194692,"[""core"",""staffing""]",2025,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7cbd4f10baaeb50cda83a2bf,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""23422"",""character_start"":""23420"",""column"":"""",""page"":""13"",""row"":"""",""table_id"":""""}",1e57310082f46ff792e78c29266b6c4db320f813e7beeb0608805556be61eac4,EXTSOURCE-417dc936c92e0f87b543e3e7,retained source EXTPAYLOAD-417dc936c92e0f87b543e3e7,,IL,contextualizes_claim,"MINISTRATIVE SUPPORT to COUNTY BOARD REPORT Agendas Posted 18 Meetings Staffed 5 Minutes Posted 9 Appointments Posted 1 Notification of Appointment 0 Contracts Posted 0 Calendars Posted 6 Resolutions Prepared 43 Ordinances Prepared 3 9 === PAGE 13 === VACANT POSITIONS As of Close of Business 10/31/2025 Total Position Vacancies 44 14 New Vacancies This Month 6 vacancies of the 23 departments Vacancies from 2025 - prior to current month 29 Vacancies from 2024 4 2,443,461.82$ Vacancies from 2023 2 vacancies if remain unfilled 1 year Vacancies from 2022 3 80,599 Intentionally Vacant 2 remained unfilled for 1 year ANIMAL CONTROL Date Vacated Rate of Pay Annual Hours Annual Rate of Pay Deputy Administrator/Veterinarian 3/24/2023 51.72$ 1000 51,720.00$ Senior Warden 7/7/2025 23.50$ 2080 48,880.00$ Warden 9/1/2025 21.00$ 2080 43,680.00$ Warden 9/22/2025 21.0",
,partial_context_only,{},XRESULT-18b1aeb407a31a69a6df706e,unclear,5,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-bb86f8d382869d47b17ee4bb"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/28/EXTPAYLOAD-45b8e8babe2c5323776875d6.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""5"",""safety_value"":""""}",cog_2025_161950,"[""core"",""staffing""]",undated-source-B4X2500LIVE-20260729-009296,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7d35d97a23f6608e8dcba6b8,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""1259116"",""character_start"":""1259115"",""column"":"""",""page"":""186"",""row"":"""",""table_id"":""""}",282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,EXTSOURCE-45b8e8babe2c5323776875d6,retained source EXTPAYLOAD-45b8e8babe2c5323776875d6,,GA,contextualizes_claim,"e family size ........................... 3 . 5 6 ( X ) HOUSING OCCUPANCY Total housing units....................... 6 4 100.0 O c c u p i e dh o u s i n gu n i t s....................... 4 9 7 6 . 6 Vacant housing units.......................... 1 5 2 3 . 4 For seasonal, recreational, or occasional use ............................ 1 1 . 6 Homeowner vacancy rate (percent) ............. 4 . 7 ( X ) Rental vacancy rate (percent) .................. 5 0 . 0 ( X ) HOUSING TENURE Occupied housing units .................. 4 9 100.0 O w n e r - o c c u p i e dh o u s i n gu n i t s................. 4 1 8 3 . 7 Renter-occupied housing units ................. 8 1 6 . 3 Average household size of owner-occupied units. 2.90 (X) Average household size of renter-occupied units . 4.00 (X) - Represents zero or rounds to zero. (X) Not applicable. 1 Other Asian alone, or two or more Asian categories. 2 Othe",
,strong_bounded_context,{},XRESULT-fbc6eda71614875c7604a3a8,unclear,3,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-6238e6bb692f661909a62e35"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/b1/EXTPAYLOAD-e2ea2f8b3efeae9645c7ecc6.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""3"",""safety_value"":""""}",cog_2025_111011,"[""strict_staffing_channel_universe""]",2016,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7d73c6e289dd87e3ef91b7da,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",safety_combined,"{""character_end"":""26708"",""character_start"":""26707"",""column"":"""",""page"":""11"",""row"":"""",""table_id"":""""}",b12763aeb0bb2371b17fea4b225bdbe592102b9b16b494633b22c8763d6c8666,EXTSOURCE-e2ea2f8b3efeae9645c7ecc6,retained source EXTPAYLOAD-e2ea2f8b3efeae9645c7ecc6,descriptive_channel_consistent,,contextualizes_claim,"n the FY 2024-25 Midcycle Budget is 10.00%across most City Departments. The GPF's vacancy rate (net positions that are frozen as part of the FY 2024-25 Adopted Budget), is 17.0% as shown in Table 4 below. Although the current vacancy rate is higher than the assumed budgeted rate, there is no anticipated vacancy savings due to the projected public safety overspend. Table 4: FY 2024-25 Q3 GPF Filled and Vacant Positions (Percent %) Status as of Q3 FY 2024-25 Percent (%) Filled or Encumbered 83.0%Vacant 17.0%Section intentionally left bank === PAGE 12 === Jestin D. Johnson, City AdministratorSubject: FY 2024-25 Third Quarter (Q3) Revenue and Expenditures (R&E) Report Date: May 14, 2025 Page 12 Finance and Management CommitteeMay 27, 2025 FY 2024-25 Fund Balance The City's GPF Fund Balance, net obligations and before adjustments, is projected to end FY 2024-25 at negative $61.46 million.",
,strong_bounded_context,{},XRESULT-ee43b3c1aa94ccde1a777046,police,2.0,retain only within reviewed boundary,,,,cross_exam_lane_002,"{""canonical_record_key"":""staffing:EXTRECON-3981c14ea5bf3dd5d341feeb"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/2d/EXTPAYLOAD-38839f53f21739b51678c63c.txt.gz""}",MECH-06,"{""denominator"":"""",""non_safety_value"":"""",""numerator"":"""",""raw_value"":""2.0"",""safety_value"":""""}",cog_2025_208467,"[""strict_staffing_channel_universe""]",undated-source-B4X2500LIVE-20260729-000495,upheld_with_narrower_wording,supports_safety_pressure_channel,staffing_channel_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7ef023af8d79dab62d3704e7,"The source-local context supports the side and staffing type, but the record is descriptive channel-consistent evidence rather than an explicit causal response.",police,"{""character_end"":""5405"",""character_start"":""5402"",""column"":"""",""page"":""3"",""row"":"""",""table_id"":""""}",2d949f6fc49dca3e1f5895f364c84046f2fb06e8c55bad2ab93d5c61ef44149f,EXTSOURCE-38839f53f21739b51678c63c,retained source EXTPAYLOAD-38839f53f21739b51678c63c,descriptive_channel_consistent,,contextualizes_claim,"LICE SPECIAL PROJECTS 17,255,231 17,201,978 15,944,982 16,631,227 686,245 623: IMPOUND LOT 3,989,995 3,287,521 3,318,958 3,409,585 90,627 Total 26,978,806 28,834,964 28,999,236 27,510,541 (1,488,695) Budget Changes Summary The 2026 Police General Fund budget includes several staffing changes, including 11.0 Police Officer FTEs previously funded through the COPS grant shifting to the General Fund. The budget removes several vacant positions: 2.0 Police Officer FTEs, 1.0 Records Management Specialist FTE, 7.53 Community Engagement Cadet FTEs, 2.0 Data Release Specialist FTEs, 1.0 Community Specialist FTE, 1.0 Commander FTE, and 2.0 administrative roles (Executive Assistant I, Office Assistant III). The budget includes the addition of 1.0 Parking Enforcement Officer FTE. The budget also reclassifies a vacant Accountant IV position to an Accounting Technician II, and removes $55,021 in n",
,partial_context_only,{},XRESULT-d32f1f0f66acc7e0c6a3a266,unclear,"56,332",remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-91ad0a98b86687fff28d63cf"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/fe/EXTPAYLOAD-888665c6a5c725b72b79ada1.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""56,332"",""safety_value"":""""}",cog_2025_225686,"[""core"",""staffing""]",2023,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7f1198abcbdc706fd7258f1e,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""111777"",""character_start"":""111771"",""column"":"""",""page"":""48"",""row"":"""",""table_id"":""""}",fe84a8409b1f8382eb4b3f17e66fb757f63e1d9ad5523b2e486f9b2f1c7d4d49,EXTSOURCE-888665c6a5c725b72b79ada1,retained source EXTPAYLOAD-888665c6a5c725b72b79ada1,,OH,contextualizes_claim,"18,268 629,397 653,314 42358 - Temporary Occupancy 194 198 201 205 212 42359 - Zoning Fees-Change of Zone 3,800 3,800 3,800 3,800 3,800 42360 - Zoning Fees-Historical Review 34,722 35,520 36,053 36,702 38,097 42365 - Zoning Fees-Communications Equip. 27,300 27,300 27,300 27,300 27,300 42369 - Zoning Board of Adjustments 144,313 147,633 149,847 152,544 158,341 42373 - Lot Subdivision/Consolidation 54,252 55,500 56,332 57,346 59,525 42377 - Meeting Rooms 5,674 5,804 5,891 5,997 6,225 42379 - Picnic & Ballfield 576,690 589,954 598,803 609,581 632,745 42380 - Zoning Fees-Other 41,991 42,956 43,601 44,385 46,072 42381 - Miscellaneous 919 941 955 972 1,009 42382 - Planning Commission Fees 75,813 77,557 78,720 80,137 83,182 42385 - Parking Place Insignias 8,065 8,251 8,374 8,525 8,849 42387 - Employee Parking Fees 79,980 81,",
,partial_context_only,{},XRESULT-96c271ee4dcf36ace833db9b,unclear,2011,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-c1ed5e675dda5f142c8640f7"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/html/7b/EXTPAYLOAD-aee16170fa7ad24d021fe17d.visible_text.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""2011"",""safety_value"":""""}",cog_2025_168492,"[""core"",""staffing""]",undated,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7f1d7c9edd6c9c13fb596ea8,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""151269"",""character_start"":""151265"",""column"":"""",""page"":"""",""row"":"""",""table_id"":""""}",7bdca7c88ff713dffad4c42e9ef059de0f1af2166b15fc32ace2bb43627fbddb,EXTSOURCE-aee16170fa7ad24d021fe17d,retained source EXTPAYLOAD-aee16170fa7ad24d021fe17d,,MN,contextualizes_claim,"ta Unavailabl Unavailable e ------------------------------------------------------------------------ * Rate calculated in the Physician Position Report includes I/T/U sites ** Data provided by Pharmacy *** Rates calculated in the Nurse Position Report includes I/T/U sites Question 1c. How have those remaining vacancies among the provider groups impacted the access to care and the achievement of performance targets? IHS Vacancy Rate Turnover Rate 2011 April 2013 2011 April 2013 Answer. Vacancy rates across the health care profession disciplines continue to impact the access to care for American Indian/Alaska Natives, necessitating the use of locum tenens providers onsite or Contract Health Services to purchase care from the private sector. The contract health service (CHS) program serves a critical role in addressing the health care needs of Indian people. When an IHS facility is unable to pr",
,partial_context_only,{},XRESULT-be01d96b920a6c778550055d,unclear,2,remove from claim evidence; preserve lineage,none unless an existing documentary calculation is explicitly carried,,,cross_exam_lane_002,"{""canonical_record_key"":""obs:EXTOBS-9bdea848d57399f09edbb079"",""context_basis"":""exact_character_window"",""source_accessible"":true,""source_pointer"":""artifacts/local_extracted_text/whole_corpus_external_data_exhaustive_pipeline_2026-08-04/pdf/28/EXTPAYLOAD-45b8e8babe2c5323776875d6.txt.gz""}",,"{""denominator"":""see linked analytical result"",""non_safety_value"":"""",""numerator"":""see linked analytical result"",""raw_value"":""2"",""safety_value"":""""}",cog_2025_161950,"[""core"",""staffing""]",undated-source-B4X2500LIVE-20260729-009296,downgraded_to_context,staffing_hypothesis_candidate,external_core_record,4ddf318975645fbe7e36d0e2f5db9604f4f276d2ac7f269c7353f9a141007d96,,,XREVIEW-7fc6853b7cec22dc37d7ea58,"The retained value and coordinate are verified, but source-local context does not resolve all dimensions required for the proposed analytical role.",unclear,"{""character_end"":""4838874"",""character_start"":""4838873"",""column"":"""",""page"":""725"",""row"":"""",""table_id"":""""}",282236c499210b063c53db9d6c171718ed10a75a0dc71e5af99c283647cfeba2,EXTSOURCE-45b8e8babe2c5323776875d6,retained source EXTPAYLOAD-45b8e8babe2c5323776875d6,,GA,contextualizes_claim,"ehold size ....................... 2 . 6 1 ( X ) Average family size ........................... 3 . 2 3 ( X ) HOUSING OCCUPANCY Total housing units....................... 8 7 2 100.0 O c c u p i e dh o u s i n gu n i t s....................... 7 6 5 8 7 . 7 Vacant housing units.......................... 1 0 7 1 2 . 3 For seasonal, recreational, or occasional use ............................ 5 0 . 6 Homeowner vacancy rate (percent) ............. 2 . 4 ( X ) Rental vacancy rate (percent) .................. 1 1 . 3 ( X ) HOUSING TENURE Occupied housing units .................. 7 6 5 100.0 O w n e r - o c c u p i e dh o u s i n gu n i t s................. 4 8 9 6 3 . 9 Renter-occupied housing units ................. 2 7 6 3 6 . 1 Average household size of owner-occupied units. 2.74 (X) Average household size of renter-occupied units . 2.38 (X) - Represents zero or rounds to zero. (X) Not app",
